Activity,Timestamp,Value
Clean Cycle Complete,11/21 12:34AM,-
Pet Weight Recorded ,11/21 12:33AM,15.4 lbs
Cycle Interrupted,11/21 12:33AM,-
Clean Cycle In Progress,11/21 12:31AM,-
Pet Weight Recorded ,11/21 12:16AM,19.3 lbs
Cat Detected,11/21 12:15AM,-
Clean Cycle Complete,11/20 11:27PM,-
Clean Cycle In Progress,11/20 11:25PM,-
Cat Detected,11/20 11:07PM,-
Cat Detected,11/20 12:23AM,-
Clean Cycle Complete,11/20 12:19AM,-
Clean Cycle In Progress,11/20 12:17AM,-
Pet Weight Recorded ,11/20 12:02AM,15.2 lbs
Clean Cycle Complete,11/19 10:27PM,-
Clean Cycle In Progress,11/19 10:25PM,-
Pet Weight Recorded ,11/19 10:10PM,9.1 lbs
Cat Detected,11/19 10:08PM,-
Clean Cycle Complete,11/19 10:05PM,-
Clean Cycle In Progress,11/19 10:02PM,-
Cat Detected,11/19 9:47PM,-
Clean Cycle Complete,11/19 9:43PM,-
Clean Cycle In Progress,11/19 9:41PM,-
Pet Weight Recorded ,11/19 9:25PM,19.7 lbs
Pet Weight Recorded ,11/19 9:11PM,19.6 lbs
Pet Weight Recorded ,11/19 9:10PM,19.6 lbs
Cat Detected,11/19 9:10PM,-
Clean Cycle Complete,11/19 4:28PM,-
Clean Cycle In Progress,11/19 4:26PM,-
Pet Weight Recorded ,11/19 4:11PM,9.0 lbs
Cat Detected,11/19 4:10PM,-
Clean Cycle Complete,11/19 10:40AM,-
Clean Cycle In Progress,11/19 10:38AM,-
Pet Weight Recorded ,11/19 10:23AM,15.3 lbs
Pet Weight Recorded ,11/19 10:18AM,8.9 lbs
Cat Detected,11/19 10:17AM,-
Clean Cycle Complete,11/19 9:14AM,-
Clean Cycle In Progress,11/19 9:11AM,-
Cat Detected,11/18 10:08PM,-
Clean Cycle Complete,11/18 10:07PM,-
Clean Cycle In Progress,11/18 10:05PM,-
Pet Weight Recorded ,11/18 9:50PM,19.0 lbs
Pet Weight Recorded ,11/18 9:49PM,19.4 lbs
Clean Cycle Complete,11/18 8:42PM,-
Clean Cycle In Progress,11/18 8:40PM,-
Pet Weight Recorded ,11/18 8:25PM,8.8 lbs
Cat Detected,11/18 8:22PM,-
Clean Cycle Complete,11/18 4:35PM,-
Clean Cycle In Progress,11/18 4:33PM,-
Pet Weight Recorded ,11/18 4:18PM,8.8 lbs
Cat Detected,11/18 4:16PM,-
Clean Cycle Complete,11/18 11:54AM,-
Clean Cycle In Progress,11/18 11:52AM,-
Pet Weight Recorded ,11/18 11:37AM,8.8 lbs
Cat Detected,11/18 11:36AM,-
Clean Cycle Complete,11/18 11:22AM,-
Clean Cycle In Progress,11/18 11:20AM,-
Pet Weight Recorded ,11/18 11:05AM,15.2 lbs
Clean Cycle Complete,11/18 10:09AM,-
Clean Cycle In Progress,11/18 10:07AM,-
Pet Weight Recorded ,11/18 9:52AM,19.6 lbs
Pet Weight Recorded ,11/18 9:50AM,15.3 lbs
Pet Weight Recorded ,11/18 9:44AM,8.8 lbs
Cat Detected,11/18 9:43AM,-
Clean Cycle Complete,11/18 7:38AM,-
Clean Cycle In Progress,11/18 7:35AM,-
Pet Weight Recorded ,11/18 7:20AM,9.0 lbs
Cat Detected,11/18 7:17AM,-
Clean Cycle Complete,11/18 4:37AM,-
Clean Cycle In Progress,11/18 4:35AM,-
Pet Weight Recorded ,11/18 4:20AM,9.0 lbs
Cat Detected,11/18 4:19AM,-
Clean Cycle Complete,11/18 12:46AM,-
Clean Cycle In Progress,11/18 12:44AM,-
Pet Weight Recorded ,11/18 12:29AM,9.0 lbs
Cat Detected,11/18 12:28AM,-
Clean Cycle Complete,11/17 1:33PM,-
Clean Cycle In Progress,11/17 1:31PM,-
Pet Weight Recorded ,11/17 1:16PM,8.9 lbs
Cat Detected,11/17 1:12PM,-
Clean Cycle Complete,11/17 10:43AM,-
Clean Cycle In Progress,11/17 10:41AM,-
Pet Weight Recorded ,11/17 10:26AM,15.2 lbs
Pet Weight Recorded ,11/17 10:18AM,8.9 lbs
Cat Detected,11/17 10:18AM,-
Clean Cycle Complete,11/17 9:34AM,-
Clean Cycle In Progress,11/17 9:32AM,-
Pet Weight Recorded ,11/17 9:20AM,19.6 lbs
Pet Weight Recorded ,11/17 9:16AM,19.6 lbs
Cat Detected,11/17 9:15AM,-
Clean Cycle Complete,11/17 9:13AM,-
Cycle Interrupted,11/17 9:10AM,-
Cycle Interrupted,11/17 7:28AM,-
Cycle Interrupted,11/17 7:27AM,-
Cycle Interrupted,11/17 7:26AM,-
Clean Cycle In Progress,11/17 7:25AM,-
Pet Weight Recorded ,11/17 7:10AM,9.0 lbs
Cat Detected,11/17 7:07AM,-
Clean Cycle Complete,11/17 12:54AM,-
Clean Cycle In Progress,11/17 12:52AM,-
Cat Detected,11/17 12:37AM,-
Clean Cycle Complete,11/16 9:37PM,-
Clean Cycle In Progress,11/16 9:35PM,-
Pet Weight Recorded ,11/16 9:20PM,8.8 lbs
Cat Detected,11/16 9:19PM,-
Clean Cycle Complete,11/16 4:46PM,-
Cycle Interrupted,11/16 4:44PM,-
Clean Cycle In Progress,11/16 4:43PM,-
Pet Weight Recorded ,11/16 4:28PM,8.9 lbs
Cat Detected,11/16 4:27PM,-
Clean Cycle Complete,11/16 4:17PM,-
Clean Cycle In Progress,11/16 4:14PM,-
Pet Weight Recorded ,11/16 3:59PM,15.2 lbs
Cat Detected,11/16 3:58PM,-
Clean Cycle Complete,11/16 3:37PM,-
Clean Cycle In Progress,11/16 3:34PM,-
Cat Detected,11/15 12:57PM,-
Clean Cycle Complete,11/15 12:56PM,-
Cycle Interrupted,11/15 12:55PM,-
Cycle Interrupted,11/15 12:54PM,-
Cycle Interrupted,11/15 12:53PM,-
Clean Cycle Complete,11/15 12:14PM,-
Cat Detected,11/15 12:05PM,-
Clean Cycle Complete,11/15 10:33AM,-
Clean Cycle In Progress,11/15 10:30AM,-
Pet Weight Recorded ,11/15 10:13AM,9.3 lbs
Cat Detected,11/15 10:11AM,-
Cat Detected,11/14 11:27PM,-
Clean Cycle Complete,11/14 11:18PM,-
Cycle Interrupted,11/14 10:45PM,-
Clean Cycle In Progress,11/14 10:45PM,-
Pet Weight Recorded ,11/14 10:29PM,1.0 lbs
Pet Weight Recorded ,11/14 10:15PM,13.4 lbs
Cat Detected,11/14 10:12PM,-
Clean Cycle Complete,11/14 3:42PM,-
Clean Cycle In Progress,11/14 3:39PM,-
Clean Cycle Complete,11/14 3:06AM,-
Cycle Interrupted,11/14 3:05AM,-
Cycle Interrupted,11/14 3:04AM,-
Cycle Interrupted,11/14 3:03AM,-
Cycle Interrupted,11/13 9:53PM,-
Clean Cycle In Progress,11/13 9:53PM,-
Cat Detected,11/13 9:37PM,-
Clean Cycle Complete,11/13 3:26PM,-
Clean Cycle In Progress,11/13 3:24PM,-
Cat Detected,11/13 12:08PM,-
Clean Cycle Complete,11/13 11:21AM,-
Clean Cycle Complete,11/13 11:19AM,-
Cycle Interrupted,11/13 6:55AM,-
Clean Cycle In Progress,11/13 6:55AM,-
Cat Detected,11/13 6:28AM,-
Clean Cycle Complete,11/12 11:55PM,-
Cycle Interrupted,11/12 11:54PM,-
Cycle Interrupted,11/12 7:30PM,-
Clean Cycle In Progress,11/12 7:30PM,-
Pet Weight Recorded ,11/12 7:15PM,1.0 lbs
Cat Detected,11/12 7:14PM,-
Clean Cycle Complete,11/12 4:40PM,-
Cycle Interrupted,11/12 4:35PM,-
Clean Cycle In Progress,11/12 4:35PM,-
Cat Detected,11/12 4:19PM,-
Clean Cycle Complete,11/12 2:05PM,-
Clean Cycle In Progress,11/12 1:22PM,-
Pet Weight Recorded ,11/12 11:29AM,1.8 lbs
Pet Weight Recorded ,11/12 11:26AM,1.5 lbs
Cat Detected,11/12 11:24AM,-
Clean Cycle Complete,11/12 10:32AM,-
Clean Cycle In Progress,11/12 10:30AM,-
Pet Weight Recorded ,11/12 10:15AM,15.1 lbs
Cat Detected,11/12 10:13AM,-
Clean Cycle Complete,11/12 9:25AM,-
Pet Weight Recorded ,11/12 9:25AM,15.3 lbs
Cycle Interrupted,11/12 9:25AM,-
Cycle Interrupted,11/12 9:23AM,-
Clean Cycle In Progress,11/12 9:22AM,-
Pet Weight Recorded ,11/12 9:07AM,19.3 lbs
Cat Detected,11/12 9:06AM,-
Clean Cycle Complete,11/12 8:36AM,-
Clean Cycle In Progress,11/12 8:33AM,-
Pet Weight Recorded ,11/12 8:18AM,8.6 lbs
Cat Detected,11/12 8:16AM,-
Clean Cycle Complete,11/12 7:20AM,-
Clean Cycle In Progress,11/12 7:18AM,-
Pet Weight Recorded ,11/12 7:03AM,15.5 lbs
Pet Weight Recorded ,11/12 6:54AM,11.1 lbs
Cat Detected,11/12 6:52AM,-
Clean Cycle Complete,11/11 10:15PM,-
Clean Cycle In Progress,11/11 10:13PM,-
Pet Weight Recorded ,11/11 9:58PM,8.4 lbs
Cat Detected,11/11 9:57PM,-
Clean Cycle Complete,11/11 9:15PM,-
Clean Cycle In Progress,11/11 9:13PM,-
Cat Detected,11/11 8:57PM,-
Clean Cycle Complete,11/11 3:14PM,-
Clean Cycle In Progress,11/11 3:12PM,-
Pet Weight Recorded ,11/11 2:57PM,15.4 lbs
Cat Detected,11/11 2:54PM,-
Clean Cycle Complete,11/11 2:05PM,-
Clean Cycle In Progress,11/11 2:03PM,-
Pet Weight Recorded ,11/11 1:48PM,8.8 lbs
Cat Detected,11/11 1:47PM,-
Clean Cycle Complete,11/11 10:49AM,-
Clean Cycle In Progress,11/11 10:47AM,-
Pet Weight Recorded ,11/11 10:31AM,19.9 lbs
Cat Detected,11/11 10:30AM,-
Clean Cycle Complete,11/11 10:28AM,-
Clean Cycle In Progress,11/11 10:26AM,-
Pet Weight Recorded ,11/11 10:11AM,8.5 lbs
Clean Cycle Complete,11/11 9:37AM,-
Clean Cycle In Progress,11/11 9:35AM,-
Pet Weight Recorded ,11/11 9:20AM,15.3 lbs
Cat Detected,11/11 9:19AM,-
Clean Cycle Complete,11/11 12:37AM,-
Clean Cycle In Progress,11/11 12:35AM,-
Pet Weight Recorded ,11/11 12:20AM,8.4 lbs
Cat Detected,11/11 12:19AM,-
Clean Cycle Complete,11/10 2:52PM,-
Clean Cycle In Progress,11/10 2:50PM,-
Pet Weight Recorded ,11/10 2:35PM,15.3 lbs
Pet Weight Recorded ,11/10 2:32PM,8.9 lbs
Pet Weight Recorded ,11/10 2:25PM,8.7 lbs
Cat Detected,11/10 2:23PM,-
Clean Cycle Complete,11/10 12:09PM,-
Clean Cycle In Progress,11/10 12:06PM,-
Pet Weight Recorded ,11/10 11:05AM,15.4 lbs
Pet Weight Recorded ,11/10 8:25AM,19.2 lbs
Pet Weight Recorded ,11/10 7:33AM,7.4 lbs
Pet Weight Recorded ,11/9 3:15PM,8.5 lbs
Clean Cycle Complete,11/9 10:31AM,-
Cycle Interrupted,11/9 10:30AM,-
Clean Cycle In Progress,11/9 10:28AM,-
Pet Weight Recorded ,11/9 10:13AM,20.0 lbs
Pet Weight Recorded ,11/9 10:12AM,19.1 lbs
Cat Detected,11/9 10:11AM,-
Clean Cycle Complete,11/9 9:22AM,-
Clean Cycle In Progress,11/9 9:20AM,-
Pet Weight Recorded ,11/9 8:55AM,8.8 lbs
Pet Weight Recorded ,11/9 8:48AM,15.4 lbs
Cat Detected,11/9 8:43AM,-
Clean Cycle Complete,11/9 12:57AM,-
Clean Cycle In Progress,11/9 12:55AM,-
Pet Weight Recorded ,11/9 12:40AM,8.8 lbs
Clean Cycle Complete,11/8 5:19PM,-
Clean Cycle In Progress,11/8 5:17PM,-
Pet Weight Recorded ,11/8 5:01PM,9.1 lbs
Cat Detected,11/8 4:57PM,-
Clean Cycle Complete,11/8 4:55PM,-
Clean Cycle In Progress,11/8 4:53PM,-
Pet Weight Recorded ,11/8 4:37PM,15.4 lbs
Cat Detected,11/8 4:36PM,-
Clean Cycle Complete,11/8 10:34AM,-
Clean Cycle In Progress,11/8 10:31AM,-
Pet Weight Recorded ,11/8 10:16AM,8.6 lbs
Cat Detected,11/8 10:14AM,-
Clean Cycle Complete,11/8 9:49AM,-
Cycle Interrupted,11/8 9:47AM,-
Clean Cycle In Progress,11/8 9:46AM,-
Pet Weight Recorded ,11/8 9:31AM,15.3 lbs
Cat Detected,11/8 9:29AM,-
Clean Cycle Complete,11/8 8:34AM,-
Clean Cycle In Progress,11/8 8:32AM,-
Pet Weight Recorded ,11/8 8:17AM,20.1 lbs
Cat Detected,11/8 8:11AM,-
Clean Cycle Complete,11/8 7:32AM,-
Clean Cycle In Progress,11/8 7:30AM,-
Pet Weight Recorded ,11/8 7:15AM,8.6 lbs
Cat Detected,11/8 7:14AM,-
Clean Cycle Complete,11/8 1:15AM,-
Clean Cycle In Progress,11/8 1:12AM,-
Pet Weight Recorded ,11/8 12:57AM,15.5 lbs
Cat Detected,11/8 12:56AM,-
Clean Cycle Complete,11/8 12:54AM,-
Pet Weight Recorded ,11/8 12:53AM,15.6 lbs
Cycle Interrupted,11/8 12:52AM,-
Clean Cycle In Progress,11/8 12:50AM,-
Pet Weight Recorded ,11/8 12:35AM,8.5 lbs
Cat Detected,11/8 12:34AM,-
Clean Cycle Complete,11/7 9:12PM,-
Clean Cycle In Progress,11/7 9:10PM,-
Pet Weight Recorded ,11/7 8:55PM,15.6 lbs
Cat Detected,11/7 8:53PM,-
Clean Cycle Complete,11/7 6:05PM,-
Clean Cycle In Progress,11/7 6:03PM,-
Pet Weight Recorded ,11/7 5:48PM,9.0 lbs
Cat Detected,11/7 5:45PM,-
Clean Cycle Complete,11/7 3:39PM,-
Clean Cycle In Progress,11/7 3:36PM,-
Clean Cycle Complete,11/7 3:36PM,-
Cycle Interrupted,11/7 3:35PM,-
Cycle Interrupted,11/7 3:34PM,-
Cycle Interrupted,11/7 3:33PM,-
Cycle Interrupted,11/7 3:32PM,-
Cycle Interrupted,11/7 3:31PM,-
Clean Cycle In Progress,11/7 3:31PM,-
Clean Cycle Complete,11/6 2:13PM,-
Clean Cycle In Progress,11/6 2:11PM,-
Pet Weight Recorded ,11/6 1:56PM,9.1 lbs
Cat Detected,11/6 1:55PM,-
Clean Cycle Complete,11/6 10:52AM,-
Clean Cycle In Progress,11/6 10:50AM,-
Pet Weight Recorded ,11/6 10:23AM,9.3 lbs
Cat Detected,11/6 10:22AM,-
Clean Cycle Complete,11/6 8:40AM,-
Clean Cycle In Progress,11/6 8:38AM,-
Pet Weight Recorded ,11/6 8:21AM,8.5 lbs
Cat Detected,11/6 8:21AM,-
Clean Cycle Complete,11/6 8:00AM,-
Clean Cycle In Progress,11/6 7:58AM,-
Pet Weight Recorded ,11/6 7:43AM,19.7 lbs
Cat Detected,11/6 7:42AM,-
Clean Cycle Complete,11/6 7:17AM,-
Pet Weight Recorded ,11/6 7:16AM,6.8 lbs
Cycle Interrupted,11/6 7:16AM,-
Cycle Interrupted,11/6 7:14AM,-
Clean Cycle In Progress,11/6 7:13AM,-
Pet Weight Recorded ,11/6 6:49AM,8.9 lbs
Cat Detected,11/6 6:47AM,-
Clean Cycle Complete,11/5 6:51PM,-
Clean Cycle In Progress,11/5 6:49PM,-
Pet Weight Recorded ,11/5 6:34PM,15.6 lbs
Cat Detected,11/5 6:31PM,-
Clean Cycle Complete,11/5 4:01PM,-
Clean Cycle In Progress,11/5 3:59PM,-
Pet Weight Recorded ,11/5 3:44PM,9.0 lbs
Cat Detected,11/5 3:42PM,-
Clean Cycle Complete,11/5 10:59AM,-
Clean Cycle In Progress,11/5 10:57AM,-
Pet Weight Recorded ,11/5 10:42AM,15.4 lbs
Cat Detected,11/5 10:39AM,-
Clean Cycle Complete,11/5 9:58AM,-
Clean Cycle In Progress,11/5 9:56AM,-
Pet Weight Recorded ,11/5 9:41AM,8.8 lbs
Cat Detected,11/5 9:41AM,-
Clean Cycle Complete,11/5 9:10AM,-
Clean Cycle In Progress,11/5 9:08AM,-
Cat Detected,11/3 10:36PM,-
Clean Cycle Complete,11/3 10:33PM,-
Clean Cycle In Progress,11/3 10:31PM,-
Pet Weight Recorded ,11/3 10:16PM,19.6 lbs
Clean Cycle Complete,11/3 8:12PM,-
Clean Cycle In Progress,11/3 8:10PM,-
Clean Cycle Complete,11/3 7:34AM,-
Clean Cycle In Progress,11/3 7:32AM,-
Pet Weight Recorded ,11/3 7:17AM,8.8 lbs
Cat Detected,11/3 7:17AM,-
Clean Cycle Complete,11/2 10:30PM,-
Cycle Interrupted,11/2 10:28PM,-
Clean Cycle In Progress,11/2 10:27PM,-
Pet Weight Recorded ,11/2 10:12PM,15.5 lbs
Pet Weight Recorded ,11/2 10:11PM,19.3 lbs
Pet Weight Recorded ,11/2 10:09PM,9.0 lbs
Cat Detected,11/2 10:08PM,-
Clean Cycle Complete,11/2 4:39PM,-
Clean Cycle In Progress,11/2 4:37PM,-
Pet Weight Recorded ,11/2 4:22PM,15.4 lbs
Cat Detected,11/2 4:19PM,-
Clean Cycle Complete,11/2 4:16PM,-
Clean Cycle In Progress,11/2 4:14PM,-
Pet Weight Recorded ,11/2 3:56PM,8.8 lbs
Cat Detected,11/2 3:53PM,-
Clean Cycle Complete,11/2 11:07AM,-
Clean Cycle In Progress,11/2 11:05AM,-
Pet Weight Recorded ,11/2 10:49AM,9.0 lbs
Cat Detected,11/2 10:48AM,-
Clean Cycle Complete,11/2 9:01AM,-
Clean Cycle In Progress,11/2 8:59AM,-
Pet Weight Recorded ,11/2 8:44AM,20.1 lbs
Pet Weight Recorded ,11/2 8:33AM,19.9 lbs
Pet Weight Recorded ,11/2 8:30AM,15.7 lbs
Pet Weight Recorded ,11/2 8:16AM,8.6 lbs
Cat Detected,11/2 8:14AM,-
Clean Cycle Complete,11/1 10:17PM,-
Clean Cycle In Progress,11/1 10:15PM,-
Pet Weight Recorded ,11/1 10:00PM,15.4 lbs
Pet Weight Recorded ,11/1 9:57PM,9.1 lbs
Cat Detected,11/1 9:54PM,-
Clean Cycle Complete,11/1 3:32PM,-
Clean Cycle In Progress,11/1 3:30PM,-
Pet Weight Recorded ,11/1 3:14PM,8.8 lbs
Cat Detected,11/1 3:14PM,-
Clean Cycle Complete,11/1 2:09PM,-
Clean Cycle In Progress,11/1 2:07PM,-
Pet Weight Recorded ,11/1 1:52PM,19.9 lbs
Pet Weight Recorded ,11/1 1:51PM,19.8 lbs
Pet Weight Recorded ,11/1 1:48PM,15.3 lbs
Cat Detected,11/1 1:46PM,-
Clean Cycle Complete,11/1 10:06AM,-
Clean Cycle In Progress,11/1 10:03AM,-
Pet Weight Recorded ,11/1 9:48AM,19.8 lbs
Cat Detected,11/1 9:47AM,-
Clean Cycle Complete,11/1 9:40AM,-
Clean Cycle In Progress,11/1 9:38AM,-
Pet Weight Recorded ,11/1 9:23AM,15.4 lbs
Cat Detected,11/1 9:19AM,-
Clean Cycle Complete,11/1 7:13AM,-
Clean Cycle In Progress,11/1 7:11AM,-
Pet Weight Recorded ,11/1 6:56AM,8.8 lbs
Cat Detected,11/1 6:54AM,-
Clean Cycle Complete,11/1 1:09AM,-
Clean Cycle In Progress,11/1 1:07AM,-
Pet Weight Recorded ,11/1 12:49AM,19.6 lbs
Cat Detected,11/1 12:49AM,-
