Activity,Timestamp,Value
Pet Weight Recorded ,9/16 10:12AM,19.5 lbs
Pet Weight Recorded ,9/16 10:11AM,19.4 lbs
Cat Detected,9/16 10:11AM,-
Clean Cycle Complete,9/16 9:44AM,-
Pet Weight Recorded ,9/16 9:42AM,5.4 lbs
Cycle Interrupted,9/16 9:42AM,-
Clean Cycle In Progress,9/16 9:41AM,-
Cat Detected,9/16 9:22AM,-
Clean Cycle Complete,9/16 8:32AM,-
Pet Weight Recorded ,9/16 8:31AM,15.1 lbs
Cycle Interrupted,9/16 8:30AM,-
Cycle Interrupted,9/16 8:29AM,-
Cycle Interrupted,9/16 8:28AM,-
Clean Cycle In Progress,9/16 8:28AM,-
Pet Weight Recorded ,9/16 8:13AM,15.1 lbs
Cat Detected,9/16 8:10AM,-
Clean Cycle Complete,9/16 7:26AM,-
Clean Cycle In Progress,9/16 7:24AM,-
Pet Weight Recorded ,9/16 7:09AM,9.4 lbs
Cat Detected,9/16 7:08AM,-
Clean Cycle Complete,9/16 3:08AM,-
Clean Cycle In Progress,9/16 3:06AM,-
Pet Weight Recorded ,9/16 2:51AM,15.1 lbs
Cat Detected,9/16 2:48AM,-
Clean Cycle Complete,9/16 12:45AM,-
Clean Cycle In Progress,9/16 12:43AM,-
Pet Weight Recorded ,9/16 12:28AM,19.6 lbs
Pet Weight Recorded ,9/16 12:26AM,19.6 lbs
Cat Detected,9/16 12:25AM,-
Clean Cycle Complete,9/15 10:11PM,-
Clean Cycle In Progress,9/15 10:09PM,-
Pet Weight Recorded ,9/15 9:50PM,9.3 lbs
Cat Detected,9/15 9:48PM,-
Clean Cycle Complete,9/15 9:37PM,-
Cycle Interrupted,9/15 9:35PM,-
Clean Cycle In Progress,9/15 9:35PM,-
Cat Detected,9/15 9:20PM,-
Clean Cycle Complete,9/15 5:45PM,-
Clean Cycle In Progress,9/15 5:43PM,-
Pet Weight Recorded ,9/15 5:07PM,9.2 lbs
Cat Detected,9/15 5:03PM,-
Clean Cycle Complete,9/15 4:51PM,-
Clean Cycle In Progress,9/15 4:49PM,-
Pet Weight Recorded ,9/15 4:34PM,9.3 lbs
Cat Detected,9/15 4:31PM,-
Clean Cycle Complete,9/15 12:09PM,-
Clean Cycle In Progress,9/15 12:07PM,-
Pet Weight Recorded ,9/15 11:52AM,9.3 lbs
Pet Weight Recorded ,9/15 11:45AM,9.3 lbs
Cat Detected,9/15 11:44AM,-
Clean Cycle Complete,9/15 11:35AM,-
Cycle Interrupted,9/15 11:34AM,-
Clean Cycle In Progress,9/15 11:33AM,-
Pet Weight Recorded ,9/15 11:18AM,15.2 lbs
Pet Weight Recorded ,9/15 11:11AM,15.3 lbs
Pet Weight Recorded ,9/15 11:09AM,7.8 lbs
Pet Weight Recorded ,9/15 10:56AM,7.7 lbs
Cat Detected,9/15 10:56AM,-
Clean Cycle Complete,9/15 9:27AM,-
Clean Cycle In Progress,9/15 9:25AM,-
Pet Weight Recorded ,9/15 9:10AM,8.6 lbs
Pet Weight Recorded ,9/15 9:05AM,19.6 lbs
Cat Detected,9/15 9:03AM,-
Clean Cycle Complete,9/15 6:29AM,-
Clean Cycle In Progress,9/15 6:27AM,-
Pet Weight Recorded ,9/15 6:12AM,9.2 lbs
Cat Detected,9/15 6:07AM,-
Clean Cycle Complete,9/14 10:45PM,-
Clean Cycle In Progress,9/14 10:43PM,-
Pet Weight Recorded ,9/14 10:28PM,9.3 lbs
Cat Detected,9/14 10:27PM,-
Clean Cycle Complete,9/14 6:15PM,-
Clean Cycle In Progress,9/14 6:13PM,-
Pet Weight Recorded ,9/14 5:58PM,19.7 lbs
Cat Detected,9/14 5:57PM,-
Clean Cycle Complete,9/14 2:58PM,-
Clean Cycle In Progress,9/14 2:56PM,-
Pet Weight Recorded ,9/14 2:41PM,9.2 lbs
Cat Detected,9/14 2:38PM,-
Clean Cycle Complete,9/14 1:42PM,-
Cycle Interrupted,9/14 1:39PM,-
Clean Cycle In Progress,9/14 1:39PM,-
Pet Weight Recorded ,9/14 1:23PM,9.3 lbs
Cat Detected,9/14 1:20PM,-
Clean Cycle Complete,9/14 11:12AM,-
Clean Cycle In Progress,9/14 11:09AM,-
Pet Weight Recorded ,9/14 10:54AM,15.2 lbs
Cat Detected,9/14 10:53AM,-
Clean Cycle Complete,9/14 10:47AM,-
Clean Cycle In Progress,9/14 10:45AM,-
Pet Weight Recorded ,9/14 10:30AM,19.7 lbs
Cat Detected,9/14 10:28AM,-
Clean Cycle Complete,9/14 9:06AM,-
Clean Cycle In Progress,9/14 9:04AM,-
Cat Detected,9/14 8:48AM,-
Clean Cycle Complete,9/14 6:44AM,-
Clean Cycle In Progress,9/14 6:42AM,-
Pet Weight Recorded ,9/14 6:27AM,9.3 lbs
Clean Cycle Complete,9/14 1:33AM,-
Clean Cycle In Progress,9/14 1:30AM,-
Pet Weight Recorded ,9/14 1:15AM,15.2 lbs
Cat Detected,9/14 1:13AM,-
Clean Cycle Complete,9/13 4:40PM,-
Clean Cycle In Progress,9/13 4:38PM,-
Pet Weight Recorded ,9/13 4:23PM,9.3 lbs
Cat Detected,9/13 4:21PM,-
Clean Cycle Complete,9/13 2:09PM,-
Pet Weight Recorded ,9/13 2:09PM,15.1 lbs
Cycle Interrupted,9/13 2:08PM,-
Clean Cycle In Progress,9/13 2:06PM,-
Pet Weight Recorded ,9/13 1:51PM,9.2 lbs
Cat Detected,9/13 1:50PM,-
Clean Cycle Complete,9/13 12:13PM,-
Pet Weight Recorded ,9/13 12:13PM,15.3 lbs
Cycle Interrupted,9/13 12:12PM,-
Cycle Interrupted,9/13 12:11PM,-
Clean Cycle In Progress,9/13 12:10PM,-
Pet Weight Recorded ,9/13 11:55AM,15.2 lbs
Clean Cycle Complete,9/13 11:28AM,-
Clean Cycle In Progress,9/13 11:26AM,-
Pet Weight Recorded ,9/13 11:11AM,15.3 lbs
Cat Detected,9/13 11:08AM,-
Clean Cycle Complete,9/13 10:42AM,-
Clean Cycle In Progress,9/13 10:40AM,-
Pet Weight Recorded ,9/13 10:25AM,19.6 lbs
Pet Weight Recorded ,9/13 10:23AM,19.7 lbs
Cat Detected,9/13 10:22AM,-
Clean Cycle Complete,9/13 7:32AM,-
Clean Cycle In Progress,9/13 7:30AM,-
Pet Weight Recorded ,9/13 7:14AM,9.2 lbs
Cat Detected,9/13 7:13AM,-
Clean Cycle Complete,9/12 10:34PM,-
Cycle Interrupted,9/12 10:33PM,-
Clean Cycle In Progress,9/12 10:32PM,-
Pet Weight Recorded ,9/12 10:17PM,9.3 lbs
Cat Detected,9/12 10:14PM,-
Clean Cycle Complete,9/12 12:19PM,-
Cycle Interrupted,9/12 12:17PM,-
Clean Cycle In Progress,9/12 12:16PM,-
Pet Weight Recorded ,9/12 12:01PM,13.0 lbs
Cat Detected,9/12 12:00PM,-
Clean Cycle Complete,9/12 11:46AM,-
Clean Cycle In Progress,9/12 11:43AM,-
Pet Weight Recorded ,9/12 11:33AM,15.2 lbs
Pet Weight Recorded ,9/12 10:24AM,19.3 lbs
Pet Weight Recorded ,9/12 10:09AM,15.2 lbs
Pet Weight Recorded ,9/12 10:08AM,15.2 lbs
Pet Weight Recorded ,9/12 10:07AM,8.0 lbs
Clean Cycle Complete,9/12 2:57AM,-
Clean Cycle In Progress,9/12 2:55AM,-
Pet Weight Recorded ,9/12 2:40AM,6.5 lbs
Clean Cycle Complete,9/12 12:57AM,-
Cycle Interrupted,9/12 12:55AM,-
Clean Cycle In Progress,9/12 12:54AM,-
Pet Weight Recorded ,9/12 12:39AM,9.0 lbs
Cat Detected,9/12 12:38AM,-
Clean Cycle Complete,9/11 9:10PM,-
Clean Cycle In Progress,9/11 9:08PM,-
Pet Weight Recorded ,9/11 8:46PM,9.2 lbs
Cat Detected,9/11 8:46PM,-
Clean Cycle Complete,9/11 4:34PM,-
Cycle Interrupted,9/11 4:32PM,-
Clean Cycle In Progress,9/11 4:31PM,-
Pet Weight Recorded ,9/11 4:16PM,15.3 lbs
Cat Detected,9/11 4:14PM,-
Clean Cycle Complete,9/11 4:05PM,-
Clean Cycle In Progress,9/11 4:03PM,-
Clean Cycle Complete,9/11 10:34AM,-
Cycle Interrupted,9/11 10:32AM,-
Clean Cycle In Progress,9/11 10:31AM,-
Pet Weight Recorded ,9/11 10:16AM,15.4 lbs
Pet Weight Recorded ,9/11 10:13AM,15.4 lbs
Pet Weight Recorded ,9/11 10:12AM,19.7 lbs
Pet Weight Recorded ,9/11 10:06AM,8.0 lbs
Cat Detected,9/11 10:04AM,-
Clean Cycle Complete,9/11 7:56AM,-
Clean Cycle In Progress,9/11 7:54AM,-
Pet Weight Recorded ,9/11 7:29AM,9.2 lbs
Cat Detected,9/11 7:28AM,-
Clean Cycle Complete,9/10 9:51PM,-
Clean Cycle In Progress,9/10 9:49PM,-
Pet Weight Recorded ,9/10 9:34PM,9.1 lbs
Cat Detected,9/10 9:32PM,-
Clean Cycle Complete,9/10 4:03PM,-
Cycle Interrupted,9/10 4:01PM,-
Clean Cycle In Progress,9/10 4:00PM,-
Pet Weight Recorded ,9/10 3:45PM,15.2 lbs
Pet Weight Recorded ,9/10 3:44PM,15.2 lbs
Pet Weight Recorded ,9/10 3:40PM,9.3 lbs
Cat Detected,9/10 3:38PM,-
Clean Cycle Complete,9/10 11:56AM,-
Clean Cycle Complete,9/10 11:54AM,-
Cat Detected,9/9 6:04PM,-
Clean Cycle Complete,9/9 4:48PM,-
Pet Weight Recorded ,9/9 4:46PM,7.3 lbs
Cycle Interrupted,9/9 4:46PM,-
Clean Cycle In Progress,9/9 4:45PM,-
Pet Weight Recorded ,9/9 4:30PM,15.1 lbs
Pet Weight Recorded ,9/9 4:26PM,9.2 lbs
Cat Detected,9/9 4:24PM,-
Clean Cycle Complete,9/9 2:33PM,-
Cycle Interrupted,9/9 2:32PM,-
Clean Cycle In Progress,9/9 2:30PM,-
Cat Detected,9/9 2:15PM,-
Clean Cycle Complete,9/9 11:26AM,-
Clean Cycle In Progress,9/9 11:24AM,-
Pet Weight Recorded ,9/9 11:08AM,9.4 lbs
Pet Weight Recorded ,9/9 10:54AM,15.1 lbs
Pet Weight Recorded ,9/9 10:52AM,9.2 lbs
Cat Detected,9/9 10:50AM,-
Clean Cycle Complete,9/9 10:12AM,-
Cycle Interrupted,9/9 10:10AM,-
Clean Cycle In Progress,9/9 10:09AM,-
Pet Weight Recorded ,9/9 9:54AM,19.5 lbs
Cat Detected,9/9 9:52AM,-
Clean Cycle Complete,9/9 6:01AM,-
Pet Weight Recorded ,9/9 6:00AM,7.6 lbs
Cycle Interrupted,9/9 6:00AM,-
Clean Cycle In Progress,9/9 5:58AM,-
Pet Weight Recorded ,9/9 5:41AM,9.3 lbs
Cat Detected,9/9 5:39AM,-
Clean Cycle Complete,9/8 9:00PM,-
Pet Weight Recorded ,9/8 9:00PM,15.1 lbs
Cycle Interrupted,9/8 8:59PM,-
Clean Cycle In Progress,9/8 8:57PM,-
Pet Weight Recorded ,9/8 8:42PM,9.3 lbs
Cat Detected,9/8 8:41PM,-
Clean Cycle Complete,9/8 6:26PM,-
Clean Cycle In Progress,9/8 6:24PM,-
Pet Weight Recorded ,9/8 6:08PM,9.4 lbs
Cat Detected,9/8 6:07PM,-
Clean Cycle Complete,9/8 4:52PM,-
Cycle Interrupted,9/8 4:51PM,-
Clean Cycle In Progress,9/8 4:49PM,-
Pet Weight Recorded ,9/8 4:34PM,15.1 lbs
Cat Detected,9/8 4:17PM,-
Clean Cycle Complete,9/8 9:30AM,-
Cycle Interrupted,9/8 9:29AM,-
Clean Cycle In Progress,9/8 9:27AM,-
Pet Weight Recorded ,9/8 9:12AM,9.5 lbs
Cat Detected,9/8 9:11AM,-
Clean Cycle Complete,9/8 9:06AM,-
Clean Cycle In Progress,9/8 9:04AM,-
Pet Weight Recorded ,9/8 8:49AM,19.5 lbs
Pet Weight Recorded ,9/8 8:39AM,15.1 lbs
Cat Detected,9/8 8:36AM,-
Clean Cycle Complete,9/8 8:21AM,-
Pet Weight Recorded ,9/8 8:20AM,15.2 lbs
Cycle Interrupted,9/8 8:20AM,-
Pet Weight Recorded ,9/8 8:19AM,7.9 lbs
Cycle Interrupted,9/8 8:18AM,-
Clean Cycle In Progress,9/8 8:17AM,-
Pet Weight Recorded ,9/8 7:52AM,19.7 lbs
Pet Weight Recorded ,9/8 7:50AM,19.7 lbs
Cat Detected,9/8 7:49AM,-
Clean Cycle Complete,9/7 8:17PM,-
Clean Cycle In Progress,9/7 8:15PM,-
Pet Weight Recorded ,9/7 7:55PM,9.4 lbs
Cat Detected,9/7 7:54PM,-
Clean Cycle Complete,9/7 6:47PM,-
Pet Weight Recorded ,9/7 6:47PM,14.9 lbs
Cycle Interrupted,9/7 6:46PM,-
Clean Cycle In Progress,9/7 6:45PM,-
Cat Detected,9/7 6:29PM,-
Clean Cycle Complete,9/7 5:32PM,-
Clean Cycle In Progress,9/7 5:30PM,-
Pet Weight Recorded ,9/7 5:15PM,9.4 lbs
Cat Detected,9/7 5:11PM,-
Clean Cycle Complete,9/7 2:53PM,-
Clean Cycle In Progress,9/7 2:51PM,-
Pet Weight Recorded ,9/7 2:34PM,15.0 lbs
Cat Detected,9/7 2:32PM,-
Clean Cycle Complete,9/7 12:22PM,-
Cycle Interrupted,9/7 12:21PM,-
Clean Cycle In Progress,9/7 12:20PM,-
Pet Weight Recorded ,9/7 12:01PM,15.0 lbs
Pet Weight Recorded ,9/7 11:50AM,19.5 lbs
Pet Weight Recorded ,9/7 11:46AM,14.9 lbs
Cat Detected,9/7 11:44AM,-
Clean Cycle Complete,9/7 11:17AM,-
Clean Cycle In Progress,9/7 11:15AM,-
Pet Weight Recorded ,9/7 11:00AM,9.4 lbs
Cat Detected,9/7 10:59AM,-
Clean Cycle Complete,9/7 10:53AM,-
Clean Cycle In Progress,9/7 10:50AM,-
Pet Weight Recorded ,9/7 10:35AM,19.6 lbs
Cat Detected,9/7 10:27AM,-
Clean Cycle Complete,9/7 10:25AM,-
Cycle Interrupted,9/7 10:24AM,-
Clean Cycle In Progress,9/7 10:22AM,-
Cat Detected,9/7 10:07AM,-
Clean Cycle Complete,9/7 7:48AM,-
Clean Cycle In Progress,9/7 7:46AM,-
Pet Weight Recorded ,9/7 7:25AM,15.1 lbs
Pet Weight Recorded ,9/7 7:23AM,9.4 lbs
Cat Detected,9/7 7:19AM,-
Clean Cycle Complete,9/6 8:36PM,-
Clean Cycle In Progress,9/6 8:34PM,-
Pet Weight Recorded ,9/6 8:16PM,9.4 lbs
Cat Detected,9/6 8:09PM,-
Clean Cycle Complete,9/6 5:12PM,-
Clean Cycle In Progress,9/6 5:10PM,-
Pet Weight Recorded ,9/6 4:55PM,14.8 lbs
Cat Detected,9/6 4:53PM,-
Clean Cycle Complete,9/6 4:27PM,-
Clean Cycle In Progress,9/6 4:25PM,-
Pet Weight Recorded ,9/6 4:10PM,15.0 lbs
Pet Weight Recorded ,9/6 3:44PM,9.4 lbs
Cat Detected,9/6 3:39PM,-
Clean Cycle Complete,9/6 11:58AM,-
Clean Cycle In Progress,9/6 11:56AM,-
Cat Detected,9/6 11:40AM,-
Clean Cycle Complete,9/6 11:39AM,-
Cycle Interrupted,9/6 11:37AM,-
Clean Cycle In Progress,9/6 11:36AM,-
Pet Weight Recorded ,9/6 11:21AM,19.5 lbs
Pet Weight Recorded ,9/6 11:12AM,19.5 lbs
Cat Detected,9/6 11:10AM,-
Clean Cycle Complete,9/6 10:21AM,-
Clean Cycle In Progress,9/6 10:19AM,-
Pet Weight Recorded ,9/6 10:04AM,15.0 lbs
Cat Detected,9/6 10:02AM,-
Clean Cycle Complete,9/6 9:23AM,-
Clean Cycle In Progress,9/6 9:21AM,-
Clean Cycle Complete,9/6 6:18AM,-
Clean Cycle In Progress,9/6 6:16AM,-
Pet Weight Recorded ,9/6 5:55AM,9.4 lbs
Cat Detected,9/6 5:54AM,-
Clean Cycle Complete,9/6 1:27AM,-
Cycle Interrupted,9/6 1:25AM,-
Pet Weight Recorded ,9/6 1:25AM,9.7 lbs
Cycle Interrupted,9/6 1:24AM,-
Clean Cycle In Progress,9/6 1:23AM,-
Pet Weight Recorded ,9/6 1:08AM,19.5 lbs
Pet Weight Recorded ,9/6 1:07AM,19.5 lbs
Cat Detected,9/6 1:07AM,-
Clean Cycle Complete,9/5 11:57PM,-
Clean Cycle Complete,9/5 11:53PM,-
Clean Cycle In Progress,9/5 11:51PM,-
Cat Detected,9/5 11:47PM,-
Clean Cycle Complete,9/5 11:47PM,-
Clean Cycle Complete,9/5 10:40PM,-
Clean Cycle In Progress,9/5 10:37PM,-
Pet Weight Recorded ,9/5 10:22PM,9.4 lbs
Cat Detected,9/5 10:17PM,-
Clean Cycle Complete,9/5 10:17PM,-
Pet Weight Recorded ,9/5 10:16PM,14.7 lbs
Cycle Interrupted,9/5 10:16PM,-
Clean Cycle In Progress,9/5 10:14PM,-
Pet Weight Recorded ,9/5 9:59PM,9.4 lbs
Cat Detected,9/5 9:58PM,-
Clean Cycle Complete,9/5 9:53PM,-
Pet Weight Recorded ,9/5 9:52PM,14.7 lbs
Cycle Interrupted,9/5 9:52PM,-
Clean Cycle In Progress,9/5 9:50PM,-
Cat Detected,9/5 9:35PM,-
Clean Cycle Complete,9/5 7:13PM,-
Pet Weight Recorded ,9/5 7:11PM,14.7 lbs
Cycle Interrupted,9/5 7:10PM,-
Pet Weight Recorded ,9/5 6:55PM,9.4 lbs
Cat Detected,9/5 6:51PM,-
Clean Cycle Complete,9/5 6:36PM,-
Clean Cycle In Progress,9/5 6:34PM,-
Pet Weight Recorded ,9/5 6:19PM,19.5 lbs
Pet Weight Recorded ,9/5 6:16PM,9.4 lbs
Pet Weight Recorded ,9/5 6:06PM,19.5 lbs
Cat Detected,9/5 6:06PM,-
Clean Cycle Complete,9/5 4:48PM,-
Clean Cycle In Progress,9/5 4:46PM,-
Pet Weight Recorded ,9/5 4:31PM,14.9 lbs
Cat Detected,9/5 4:17PM,-
Clean Cycle Complete,9/5 3:53PM,-
Clean Cycle In Progress,9/5 3:51PM,-
Pet Weight Recorded ,9/5 3:35PM,19.5 lbs
Cat Detected,9/5 3:24PM,-
Clean Cycle Complete,9/5 3:07PM,-
Clean Cycle In Progress,9/5 3:05PM,-
Pet Weight Recorded ,9/5 2:41PM,14.9 lbs
Pet Weight Recorded ,9/5 2:39PM,14.9 lbs
Pet Weight Recorded ,9/5 2:29PM,8.0 lbs
Pet Weight Recorded ,9/5 2:28PM,6.5 lbs
Cat Detected,9/5 2:28PM,-
Clean Cycle Complete,9/5 2:25PM,-
Cycle Interrupted,9/5 2:23PM,-
Cat Detected,9/5 2:19PM,-
Clean Cycle Complete,9/5 11:49AM,-
Clean Cycle In Progress,9/5 11:46AM,-
Pet Weight Recorded ,9/5 11:28AM,7.5 lbs
Cat Detected,9/5 11:24AM,-
Clean Cycle Complete,9/5 10:58AM,-
Clean Cycle In Progress,9/5 10:56AM,-
Pet Weight Recorded ,9/5 10:41AM,19.3 lbs
Cat Detected,9/5 10:40AM,-
Clean Cycle Complete,9/5 9:20AM,-
Clean Cycle In Progress,9/5 9:17AM,-
Pet Weight Recorded ,9/5 9:02AM,19.5 lbs
Pet Weight Recorded ,9/5 9:00AM,19.5 lbs
Cat Detected,9/5 9:00AM,-
Clean Cycle Complete,9/5 12:18AM,-
Clean Cycle In Progress,9/5 12:15AM,-
Pet Weight Recorded ,9/5 12:00AM,9.6 lbs
Cat Detected,9/4 11:58PM,-
Clean Cycle Complete,9/4 10:26PM,-
Clean Cycle In Progress,9/4 10:24PM,-
Cat Detected,9/4 10:09PM,-
Clean Cycle Complete,9/4 10:05PM,-
Clean Cycle In Progress,9/4 10:02PM,-
Cat Detected,9/4 9:47PM,-
Clean Cycle Complete,9/4 8:38PM,-
Clean Cycle In Progress,9/4 8:36PM,-
Cat Detected,9/4 2:56PM,-
Clean Cycle Complete,9/4 12:37PM,-
Cat Detected,9/4 12:34PM,-
Clean Cycle Complete,9/4 12:30PM,-
Pet Weight Recorded ,9/4 12:28PM,5.5 lbs
Cycle Interrupted,9/4 12:28PM,-
Clean Cycle In Progress,9/4 12:28PM,-
Pet Weight Recorded ,9/4 12:27PM,14.9 lbs
Pet Weight Recorded ,9/4 12:25PM,9.7 lbs
Cat Detected,9/4 12:23PM,-
Clean Cycle Complete,9/4 12:19PM,-
Clean Cycle In Progress,9/4 12:17PM,-
Cat Detected,9/4 12:02PM,-
Clean Cycle Complete,9/4 11:59AM,-
Cat Detected,9/4 11:55AM,-
Clean Cycle Complete,9/4 10:55AM,-
Clean Cycle In Progress,9/4 10:53AM,-
Pet Weight Recorded ,9/4 10:38AM,19.2 lbs
Cat Detected,9/4 10:37AM,-
Clean Cycle Complete,9/4 7:34AM,-
Clean Cycle In Progress,9/4 7:32AM,-
Pet Weight Recorded ,9/4 7:10AM,9.5 lbs
Cat Detected,9/4 7:09AM,-
Cat Detected,9/4 1:40AM,-
Clean Cycle Complete,9/4 1:25AM,-
Pet Weight Recorded ,9/4 1:23AM,8.4 lbs
Cycle Interrupted,9/4 1:22AM,-
Clean Cycle In Progress,9/4 1:22AM,-
Pet Weight Recorded ,9/4 1:07AM,19.4 lbs
Cat Detected,9/4 1:06AM,-
Clean Cycle Complete,9/3 11:59PM,-
Clean Cycle In Progress,9/3 11:57PM,-
Pet Weight Recorded ,9/3 11:42PM,19.3 lbs
Pet Weight Recorded ,9/3 11:41PM,19.4 lbs
Cat Detected,9/3 11:41PM,-
Clean Cycle Complete,9/3 10:55PM,-
Clean Cycle In Progress,9/3 10:53PM,-
Pet Weight Recorded ,9/3 10:38PM,9.6 lbs
Cat Detected,9/3 10:37PM,-
Clean Cycle Complete,9/3 5:46PM,-
Clean Cycle In Progress,9/3 5:44PM,-
Pet Weight Recorded ,9/3 5:29PM,9.5 lbs
Cat Detected,9/3 5:27PM,-
Clean Cycle Complete,9/3 12:50PM,-
Clean Cycle In Progress,9/3 12:48PM,-
Pet Weight Recorded ,9/3 12:33PM,9.6 lbs
Cat Detected,9/3 12:30PM,-
Clean Cycle Complete,9/3 6:36AM,-
Clean Cycle In Progress,9/3 6:34AM,-
Pet Weight Recorded ,9/3 6:15AM,9.6 lbs
Cat Detected,9/3 6:12AM,-
Clean Cycle Complete,9/3 12:59AM,-
Clean Cycle In Progress,9/3 12:57AM,-
Pet Weight Recorded ,9/3 12:42AM,8.5 lbs
Cat Detected,9/3 12:41AM,-
Clean Cycle Complete,9/2 5:42PM,-
Clean Cycle In Progress,9/2 5:39PM,-
Pet Weight Recorded ,9/2 5:24PM,9.6 lbs
Cat Detected,9/2 5:24PM,-
Clean Cycle Complete,9/2 4:33PM,-
Clean Cycle In Progress,9/2 4:31PM,-
Cat Detected,9/2 4:16PM,-
Clean Cycle Complete,9/2 12:38PM,-
Clean Cycle In Progress,9/2 12:35PM,-
Pet Weight Recorded ,9/2 12:20PM,9.7 lbs
Pet Weight Recorded ,9/2 12:13PM,8.5 lbs
Cat Detected,9/2 12:13PM,-
Clean Cycle Complete,9/2 8:12AM,-
Clean Cycle In Progress,9/2 8:10AM,-
Cat Detected,9/2 7:54AM,-
Clean Cycle Complete,9/2 7:53AM,-
Clean Cycle In Progress,9/2 7:51AM,-
Pet Weight Recorded ,9/2 7:33AM,11.7 lbs
Pet Weight Recorded ,9/2 7:24AM,11.8 lbs
Cat Detected,9/2 7:23AM,-
Clean Cycle Complete,9/2 6:48AM,-
Clean Cycle In Progress,9/2 6:46AM,-
Pet Weight Recorded ,9/2 6:31AM,9.7 lbs
Cat Detected,9/2 6:30AM,-
Clean Cycle Complete,9/2 2:27AM,-
Clean Cycle In Progress,9/2 2:24AM,-
Pet Weight Recorded ,9/2 2:09AM,19.5 lbs
Cat Detected,9/2 2:08AM,-
Clean Cycle Complete,9/1 10:28PM,-
Clean Cycle In Progress,9/1 10:26PM,-
Pet Weight Recorded ,9/1 10:11PM,19.5 lbs
Pet Weight Recorded ,9/1 10:10PM,19.6 lbs
Cat Detected,9/1 10:10PM,-
Clean Cycle Complete,9/1 8:49PM,-
Clean Cycle In Progress,9/1 8:47PM,-
Pet Weight Recorded ,9/1 8:27PM,9.7 lbs
Cat Detected,9/1 8:27PM,-
Clean Cycle Complete,9/1 11:45AM,-
Clean Cycle In Progress,9/1 11:43AM,-
Pet Weight Recorded ,9/1 11:28AM,9.6 lbs
Cat Detected,9/1 11:25AM,-
Clean Cycle Complete,9/1 10:26AM,-
Clean Cycle In Progress,9/1 10:24AM,-
Pet Weight Recorded ,9/1 10:09AM,19.5 lbs
Cat Detected,9/1 10:08AM,-
Clean Cycle Complete,9/1 7:59AM,-
Clean Cycle In Progress,9/1 7:57AM,-
Pet Weight Recorded ,9/1 7:42AM,19.7 lbs
Pet Weight Recorded ,9/1 7:37AM,19.6 lbs
Cat Detected,9/1 7:36AM,-
Clean Cycle Complete,9/1 6:33AM,-
Clean Cycle In Progress,9/1 6:31AM,-
Pet Weight Recorded ,9/1 6:16AM,9.7 lbs
Clean Cycle Complete,9/1 2:32AM,-
Clean Cycle In Progress,9/1 2:30AM,-
Pet Weight Recorded ,9/1 2:15AM,15.1 lbs
Cat Detected,9/1 2:13AM,-
