Activity,Timestamp,Value
Cycle Interrupted,10/10 1:21AM,-
Clean Cycle In Progress,10/10 1:19AM,-
Pet Weight Recorded ,10/10 1:04AM,15.6 lbs
Cat Detected,10/10 12:56AM,-
Clean Cycle Complete,10/10 12:43AM,-
Clean Cycle In Progress,10/10 12:41AM,-
Pet Weight Recorded ,10/10 12:26AM,19.6 lbs
Cat Detected,10/10 12:25AM,-
Clean Cycle Complete,10/9 10:55PM,-
Clean Cycle In Progress,10/9 10:53PM,-
Pet Weight Recorded ,10/9 10:38PM,15.4 lbs
Pet Weight Recorded ,10/9 10:28PM,9.1 lbs
Cat Detected,10/9 10:26PM,-
Clean Cycle Complete,10/9 7:06PM,-
Clean Cycle In Progress,10/9 7:03PM,-
Pet Weight Recorded ,10/9 6:48PM,9.3 lbs
Cat Detected,10/9 6:45PM,-
Clean Cycle Complete,10/9 3:43PM,-
Cycle Interrupted,10/9 3:41PM,-
Clean Cycle In Progress,10/9 3:41PM,-
Pet Weight Recorded ,10/9 3:14PM,19.2 lbs
Cat Detected,10/9 3:13PM,-
Clean Cycle Complete,10/9 11:38AM,-
Clean Cycle In Progress,10/9 11:36AM,-
Pet Weight Recorded ,10/9 11:21AM,8.5 lbs
Pet Weight Recorded ,10/9 11:10AM,8.3 lbs
Cat Detected,10/9 11:09AM,-
Clean Cycle Complete,10/9 10:53AM,-
Clean Cycle In Progress,10/9 10:51AM,-
Pet Weight Recorded ,10/9 10:36AM,9.2 lbs
Cat Detected,10/9 10:32AM,-
Clean Cycle Complete,10/9 6:16AM,-
Clean Cycle In Progress,10/9 6:14AM,-
Pet Weight Recorded ,10/9 5:59AM,9.0 lbs
Cat Detected,10/9 5:58AM,-
Clean Cycle Complete,10/8 10:23PM,-
Clean Cycle In Progress,10/8 10:21PM,-
Pet Weight Recorded ,10/8 10:06PM,19.6 lbs
Pet Weight Recorded ,10/8 10:00PM,19.4 lbs
Pet Weight Recorded ,10/8 9:46PM,13.3 lbs
Cat Detected,10/8 9:40PM,-
Clean Cycle Complete,10/8 9:26PM,-
Pet Weight Recorded ,10/8 9:25PM,15.5 lbs
Cycle Interrupted,10/8 9:25PM,-
Clean Cycle In Progress,10/8 9:23PM,-
Pet Weight Recorded ,10/8 9:08PM,15.5 lbs
Cat Detected,10/8 9:07PM,-
Clean Cycle Complete,10/8 4:34PM,-
Clean Cycle In Progress,10/8 4:32PM,-
Pet Weight Recorded ,10/8 4:17PM,9.2 lbs
Cat Detected,10/8 4:16PM,-
Clean Cycle Complete,10/8 3:35PM,-
Clean Cycle In Progress,10/8 3:33PM,-
Pet Weight Recorded ,10/8 3:18PM,15.5 lbs
Cat Detected,10/8 3:16PM,-
Clean Cycle Complete,10/8 6:30AM,-
Clean Cycle In Progress,10/8 6:27AM,-
Pet Weight Recorded ,10/8 6:12AM,15.7 lbs
Pet Weight Recorded ,10/8 6:03AM,9.2 lbs
Cat Detected,10/8 6:02AM,-
Clean Cycle Complete,10/8 12:45AM,-
Clean Cycle In Progress,10/8 12:42AM,-
Pet Weight Recorded ,10/8 12:27AM,19.7 lbs
Pet Weight Recorded ,10/8 12:26AM,19.4 lbs
Cat Detected,10/8 12:25AM,-
Clean Cycle Complete,10/7 11:04PM,-
Pet Weight Recorded ,10/7 11:03PM,15.8 lbs
Cycle Interrupted,10/7 11:02PM,-
Clean Cycle In Progress,10/7 11:00PM,-
Pet Weight Recorded ,10/7 10:45PM,15.7 lbs
Pet Weight Recorded ,10/7 10:34PM,9.2 lbs
Clean Cycle Complete,10/7 10:30PM,-
Clean Cycle In Progress,10/7 10:28PM,-
Cat Detected,10/7 10:28PM,-
Pet Weight Recorded ,10/7 9:58PM,15.6 lbs
Pet Weight Recorded ,10/7 1:09PM,9.2 lbs
Pet Weight Recorded ,10/7 6:56AM,19.7 lbs
Pet Weight Recorded ,10/7 6:43AM,12.7 lbs
Pet Weight Recorded ,10/6 11:34PM,15.5 lbs
Pet Weight Recorded ,10/6 11:25PM,15.6 lbs
Pet Weight Recorded ,10/6 11:20PM,8.2 lbs
Pet Weight Recorded ,10/6 10:21PM,8.6 lbs
Pet Weight Recorded ,10/6 10:20PM,9.1 lbs
Pet Weight Recorded ,10/6 2:56PM,9.2 lbs
Clean Cycle Complete,10/6 10:40AM,-
Clean Cycle In Progress,10/6 10:38AM,-
Pet Weight Recorded ,10/6 10:23AM,15.4 lbs
Cat Detected,10/6 10:20AM,-
Clean Cycle Complete,10/6 9:29AM,-
Clean Cycle In Progress,10/6 9:27AM,-
Pet Weight Recorded ,10/6 9:12AM,19.6 lbs
Cat Detected,10/6 9:11AM,-
Clean Cycle Complete,10/6 7:37AM,-
Clean Cycle In Progress,10/6 7:35AM,-
Pet Weight Recorded ,10/6 7:20AM,9.1 lbs
Cat Detected,10/6 7:19AM,-
Clean Cycle Complete,10/5 10:46PM,-
Clean Cycle In Progress,10/5 10:44PM,-
Pet Weight Recorded ,10/5 10:29PM,15.6 lbs
Pet Weight Recorded ,10/5 10:25PM,9.3 lbs
Pet Weight Recorded ,10/5 10:15PM,15.6 lbs
Pet Weight Recorded ,10/5 10:09PM,19.5 lbs
Pet Weight Recorded ,10/5 10:08PM,19.1 lbs
Cat Detected,10/5 10:07PM,-
Clean Cycle Complete,10/5 4:48PM,-
Clean Cycle In Progress,10/5 4:46PM,-
Pet Weight Recorded ,10/5 4:31PM,12.8 lbs
Cat Detected,10/5 4:29PM,-
Clean Cycle Complete,10/5 11:46AM,-
Clean Cycle In Progress,10/5 11:43AM,-
Pet Weight Recorded ,10/5 11:28AM,9.3 lbs
Cat Detected,10/5 11:28AM,-
Clean Cycle Complete,10/5 10:28AM,-
Clean Cycle In Progress,10/5 10:26AM,-
Pet Weight Recorded ,10/5 10:11AM,19.6 lbs
Pet Weight Recorded ,10/5 10:10AM,19.6 lbs
Clean Cycle Complete,10/5 5:11AM,-
Clean Cycle In Progress,10/5 5:09AM,-
Pet Weight Recorded ,10/5 4:54AM,9.3 lbs
Pet Weight Recorded ,10/5 4:48AM,15.3 lbs
Cat Detected,10/5 4:46AM,-
Clean Cycle Complete,10/4 10:50PM,-
Pet Weight Recorded ,10/4 10:49PM,15.2 lbs
Cycle Interrupted,10/4 10:49PM,-
Clean Cycle In Progress,10/4 10:47PM,-
Pet Weight Recorded ,10/4 10:32PM,15.4 lbs
Cat Detected,10/4 10:30PM,-
Clean Cycle Complete,10/4 10:08PM,-
Cycle Interrupted,10/4 10:05PM,-
Clean Cycle In Progress,10/4 10:04PM,-
Pet Weight Recorded ,10/4 9:47PM,9.2 lbs
Cat Detected,10/4 9:44PM,-
Clean Cycle Complete,10/4 3:46PM,-
Clean Cycle In Progress,10/4 3:44PM,-
Pet Weight Recorded ,10/4 3:29PM,9.1 lbs
Cat Detected,10/4 3:28PM,-
Clean Cycle Complete,10/4 2:18PM,-
Cycle Interrupted,10/4 2:17PM,-
Clean Cycle In Progress,10/4 2:15PM,-
Pet Weight Recorded ,10/4 2:00PM,19.4 lbs
Pet Weight Recorded ,10/4 1:59PM,19.5 lbs
Pet Weight Recorded ,10/4 1:58PM,19.2 lbs
Cat Detected,10/4 1:57PM,-
Clean Cycle Complete,10/4 12:52PM,-
Clean Cycle In Progress,10/4 12:49PM,-
Pet Weight Recorded ,10/4 12:34PM,15.2 lbs
Cat Detected,10/4 12:33PM,-
Clean Cycle Complete,10/4 11:13AM,-
Cycle Interrupted,10/4 11:12AM,-
Clean Cycle In Progress,10/4 11:11AM,-
Pet Weight Recorded ,10/4 10:56AM,9.2 lbs
Cat Detected,10/4 10:53AM,-
Clean Cycle Complete,10/4 10:20AM,-
Cycle Interrupted,10/4 10:20AM,-
Cycle Interrupted,10/4 10:19AM,-
Clean Cycle In Progress,10/4 10:17AM,-
Cat Detected,10/3 8:11PM,-
Clean Cycle Complete,10/3 8:11PM,-
Clean Cycle In Progress,10/3 8:09PM,-
Pet Weight Recorded ,10/3 7:54PM,15.2 lbs
Cat Detected,10/3 7:40PM,-
Clean Cycle Complete,10/3 7:15PM,-
Clean Cycle In Progress,10/3 7:13PM,-
Pet Weight Recorded ,10/3 6:58PM,15.4 lbs
Cat Detected,10/3 6:57PM,-
Clean Cycle Complete,10/3 6:42PM,-
Cycle Interrupted,10/3 6:40PM,-
Clean Cycle In Progress,10/3 6:39PM,-
Pet Weight Recorded ,10/3 6:24PM,19.2 lbs
Pet Weight Recorded ,10/3 6:23PM,19.3 lbs
Pet Weight Recorded ,10/3 6:11PM,9.3 lbs
Cat Detected,10/3 6:09PM,-
Clean Cycle Complete,10/3 4:17PM,-
Clean Cycle In Progress,10/3 4:15PM,-
Pet Weight Recorded ,10/3 4:00PM,15.3 lbs
Cat Detected,10/3 3:59PM,-
Clean Cycle Complete,10/3 3:59PM,-
Clean Cycle In Progress,10/3 3:57PM,-
Pet Weight Recorded ,10/3 3:42PM,6.5 lbs
Pet Weight Recorded ,10/3 3:38PM,9.2 lbs
Pet Weight Recorded ,10/3 3:33PM,5.1 lbs
Cat Detected,10/3 3:33PM,-
Clean Cycle Complete,10/3 3:31PM,-
Clean Cycle In Progress,10/3 3:29PM,-
Pet Weight Recorded ,10/3 3:14PM,9.1 lbs
Cat Detected,10/3 3:13PM,-
Clean Cycle Complete,10/3 11:20AM,-
Clean Cycle In Progress,10/3 11:17AM,-
Pet Weight Recorded ,10/3 11:02AM,9.3 lbs
Cat Detected,10/3 10:59AM,-
Clean Cycle Complete,10/3 10:06AM,-
Pet Weight Recorded ,10/3 10:05AM,8.1 lbs
Cycle Interrupted,10/3 10:04AM,-
Clean Cycle In Progress,10/3 10:03AM,-
Pet Weight Recorded ,10/3 9:48AM,19.4 lbs
Cat Detected,10/3 9:46AM,-
Clean Cycle Complete,10/3 6:15AM,-
Clean Cycle In Progress,10/3 6:13AM,-
Pet Weight Recorded ,10/3 5:58AM,15.4 lbs
Pet Weight Recorded ,10/3 5:50AM,12.8 lbs
Cat Detected,10/3 5:40AM,-
Clean Cycle Complete,10/2 9:59PM,-
Clean Cycle In Progress,10/2 9:57PM,-
Pet Weight Recorded ,10/2 9:42PM,15.3 lbs
Cat Detected,10/2 9:42PM,-
Clean Cycle Complete,10/2 9:40PM,-
Pet Weight Recorded ,10/2 9:39PM,15.1 lbs
Cycle Interrupted,10/2 9:37PM,-
Clean Cycle In Progress,10/2 9:35PM,-
Pet Weight Recorded ,10/2 9:20PM,9.1 lbs
Cat Detected,10/2 9:19PM,-
Clean Cycle Complete,10/2 3:46PM,-
Clean Cycle In Progress,10/2 3:44PM,-
Pet Weight Recorded ,10/2 3:28PM,9.2 lbs
Cat Detected,10/2 3:26PM,-
Clean Cycle Complete,10/2 12:40PM,-
Clean Cycle In Progress,10/2 12:38PM,-
Cat Detected,10/2 12:23PM,-
Clean Cycle Complete,10/2 12:21PM,-
Clean Cycle In Progress,10/2 12:19PM,-
Pet Weight Recorded ,10/2 12:01PM,9.2 lbs
Cat Detected,10/2 11:58AM,-
Clean Cycle Complete,10/2 10:28AM,-
Clean Cycle In Progress,10/2 10:26AM,-
Pet Weight Recorded ,10/2 10:11AM,19.3 lbs
Pet Weight Recorded ,10/2 10:09AM,19.1 lbs
Cat Detected,10/2 9:59AM,-
Clean Cycle Complete,10/2 6:46AM,-
Clean Cycle In Progress,10/2 6:44AM,-
Pet Weight Recorded ,10/2 6:29AM,9.3 lbs
Pet Weight Recorded ,10/2 6:18AM,15.3 lbs
Cat Detected,10/2 6:15AM,-
Clean Cycle Complete,10/1 11:39PM,-
Pet Weight Recorded ,10/1 11:38PM,15.3 lbs
Cycle Interrupted,10/1 11:38PM,-
Clean Cycle In Progress,10/1 11:36PM,-
Cat Detected,10/1 11:21PM,-
Clean Cycle Complete,10/1 11:15PM,-
Cycle Interrupted,10/1 11:13PM,-
Clean Cycle In Progress,10/1 11:12PM,-
Pet Weight Recorded ,10/1 10:57PM,9.2 lbs
Cat Detected,10/1 10:53PM,-
Clean Cycle Complete,10/1 9:41PM,-
Clean Cycle In Progress,10/1 9:39PM,-
Pet Weight Recorded ,10/1 9:24PM,15.3 lbs
Cat Detected,10/1 9:22PM,-
Clean Cycle Complete,10/1 8:10PM,-
Clean Cycle In Progress,10/1 8:08PM,-
Pet Weight Recorded ,10/1 7:53PM,9.1 lbs
Cat Detected,10/1 7:52PM,-
Clean Cycle Complete,10/1 5:18PM,-
Clean Cycle In Progress,10/1 5:16PM,-
Pet Weight Recorded ,10/1 5:01PM,15.3 lbs
Cat Detected,10/1 4:59PM,-
Clean Cycle Complete,10/1 4:32PM,-
Clean Cycle In Progress,10/1 4:30PM,-
Pet Weight Recorded ,10/1 4:15PM,9.2 lbs
Cat Detected,10/1 4:09PM,-
Clean Cycle Complete,10/1 11:40AM,-
Clean Cycle In Progress,10/1 11:37AM,-
Pet Weight Recorded ,10/1 11:22AM,9.2 lbs
Cat Detected,10/1 11:20AM,-
Clean Cycle Complete,10/1 10:05AM,-
Pet Weight Recorded ,10/1 10:05AM,8.0 lbs
Pet Weight Recorded ,10/1 10:04AM,6.7 lbs
Cycle Interrupted,10/1 10:04AM,-
Clean Cycle In Progress,10/1 10:02AM,-
Cat Detected,10/1 9:47AM,-
Cat Detected,10/1 9:32AM,-
Clean Cycle Complete,10/1 9:23AM,-
Cycle Interrupted,10/1 9:21AM,-
Clean Cycle In Progress,10/1 9:21AM,-
Pet Weight Recorded ,10/1 9:05AM,19.1 lbs
Cat Detected,10/1 9:04AM,-
Clean Cycle Complete,10/1 12:59AM,-
Clean Cycle In Progress,10/1 12:57AM,-
Pet Weight Recorded ,10/1 12:42AM,15.3 lbs
Pet Weight Recorded ,10/1 12:32AM,9.3 lbs
Cat Detected,10/1 12:30AM,-
