Activity,Timestamp,Value
Pet Weight Recorded ,12/28 9:23PM,15.9 lbs
Cycle Interrupted,12/28 9:22PM,-
Cycle Interrupted,12/28 9:21PM,-
Clean Cycle In Progress,12/28 9:20PM,-
Pet Weight Recorded ,12/28 9:13PM,19.3 lbs
Cat Detected,12/28 9:12PM,-
Clean Cycle Complete,12/28 8:31PM,-
Clean Cycle In Progress,12/28 8:29PM,-
Pet Weight Recorded ,12/28 8:22PM,8.7 lbs
Cat Detected,12/28 8:21PM,-
Clean Cycle Complete,12/28 3:25PM,-
Clean Cycle In Progress,12/28 3:23PM,-
Pet Weight Recorded ,12/28 3:16PM,19.7 lbs
Pet Weight Recorded ,12/28 3:14PM,8.8 lbs
Cat Detected,12/28 3:13PM,-
Clean Cycle Complete,12/28 3:09PM,-
Clean Cycle In Progress,12/28 3:07PM,-
Pet Weight Recorded ,12/28 2:59PM,19.3 lbs
Cat Detected,12/28 2:59PM,-
Clean Cycle Complete,12/28 12:14PM,-
Clean Cycle In Progress,12/28 12:11PM,-
Pet Weight Recorded ,12/28 12:04PM,19.2 lbs
Cat Detected,12/28 12:04PM,-
Clean Cycle Complete,12/28 11:28AM,-
Clean Cycle In Progress,12/28 11:26AM,-
Pet Weight Recorded ,12/28 11:19AM,19.2 lbs
Cat Detected,12/28 11:19AM,-
Clean Cycle Complete,12/28 11:17AM,-
Clean Cycle In Progress,12/28 11:15AM,-
Pet Weight Recorded ,12/28 11:08AM,19.1 lbs
Pet Weight Recorded ,12/28 11:07AM,19.4 lbs
Cat Detected,12/28 11:07AM,-
Clean Cycle Complete,12/28 11:06AM,-
Clean Cycle In Progress,12/28 11:03AM,-
Pet Weight Recorded ,12/28 10:56AM,8.8 lbs
Cat Detected,12/28 10:55AM,-
Clean Cycle Complete,12/28 9:36AM,-
Clean Cycle In Progress,12/28 9:34AM,-
Pet Weight Recorded ,12/28 9:27AM,19.2 lbs
Cat Detected,12/28 9:27AM,-
Clean Cycle Complete,12/28 9:20AM,-
Cycle Interrupted,12/28 9:18AM,-
Clean Cycle In Progress,12/28 9:17AM,-
Pet Weight Recorded ,12/28 9:10AM,19.1 lbs
Cat Detected,12/28 9:09AM,-
Clean Cycle Complete,12/28 7:58AM,-
Cycle Interrupted,12/28 7:55AM,-
Clean Cycle In Progress,12/28 7:55AM,-
Pet Weight Recorded ,12/28 7:48AM,19.0 lbs
Pet Weight Recorded ,12/28 7:46AM,19.3 lbs
Pet Weight Recorded ,12/28 7:39AM,19.2 lbs
Cat Detected,12/28 7:38AM,-
Clean Cycle Complete,12/28 5:53AM,-
Pet Weight Recorded ,12/28 5:53AM,15.8 lbs
Cycle Interrupted,12/28 5:52AM,-
Cycle Interrupted,12/28 5:50AM,-
Clean Cycle In Progress,12/28 5:50AM,-
Pet Weight Recorded ,12/28 5:43AM,8.6 lbs
Cat Detected,12/28 5:38AM,-
Clean Cycle Complete,12/28 2:15AM,-
Pet Weight Recorded ,12/28 2:15AM,15.8 lbs
Cycle Interrupted,12/28 2:14AM,-
Clean Cycle In Progress,12/28 2:12AM,-
Pet Weight Recorded ,12/28 2:05AM,19.2 lbs
Cat Detected,12/28 2:05AM,-
Clean Cycle Complete,12/28 1:41AM,-
Cycle Interrupted,12/28 1:39AM,-
Clean Cycle In Progress,12/28 1:38AM,-
Pet Weight Recorded ,12/28 1:31AM,19.2 lbs
Cat Detected,12/28 1:31AM,-
Clean Cycle Complete,12/28 1:07AM,-
Pet Weight Recorded ,12/28 12:59AM,19.3 lbs
Pet Weight Recorded ,12/28 12:58AM,19.4 lbs
Pet Weight Recorded ,12/28 12:45AM,19.0 lbs
Pet Weight Recorded ,12/28 12:33AM,15.7 lbs
Pet Weight Recorded ,12/28 12:30AM,19.1 lbs
Pet Weight Recorded ,12/28 12:16AM,19.1 lbs
Cat Detected,12/28 12:16AM,-
Clean Cycle Complete,12/27 11:40PM,-
Clean Cycle In Progress,12/27 11:38PM,-
Pet Weight Recorded ,12/27 11:23PM,19.4 lbs
Cat Detected,12/27 11:16PM,-
Clean Cycle Complete,12/27 11:16PM,-
Cycle Interrupted,12/27 11:14PM,-
Clean Cycle In Progress,12/27 11:13PM,-
Pet Weight Recorded ,12/27 11:03PM,16.3 lbs
Pet Weight Recorded ,12/27 10:58PM,19.6 lbs
Pet Weight Recorded ,12/27 10:56PM,9.3 lbs
Pet Weight Recorded ,12/27 10:53PM,19.3 lbs
Pet Weight Recorded ,12/27 10:41PM,19.4 lbs
Cat Detected,12/27 10:40PM,-
Clean Cycle Complete,12/27 10:39PM,-
Cycle Interrupted,12/27 10:37PM,-
Cat Detected,12/27 10:35PM,-
Clean Cycle Complete,12/27 8:26PM,-
Clean Cycle In Progress,12/27 8:24PM,-
Cat Detected,12/27 8:08PM,-
Clean Cycle Complete,12/27 7:49PM,-
Cycle Interrupted,12/27 7:47PM,-
Clean Cycle In Progress,12/27 7:46PM,-
Pet Weight Recorded ,12/27 7:31PM,8.5 lbs
Cat Detected,12/27 7:30PM,-
Clean Cycle Complete,12/27 3:20PM,-
Cycle Interrupted,12/27 3:18PM,-
Clean Cycle In Progress,12/27 3:18PM,-
Cat Detected,12/27 3:02PM,-
Clean Cycle Complete,12/27 1:31PM,-
Clean Cycle In Progress,12/27 1:28PM,-
Pet Weight Recorded ,12/27 1:13PM,8.6 lbs
Cat Detected,12/27 1:10PM,-
Clean Cycle Complete,12/27 1:08PM,-
Clean Cycle In Progress,12/27 1:05PM,-
