Activity,Timestamp,Value
Pet Weight Recorded ,2/21 6:59AM,18.6 lbs
Cat Detected,2/21 6:57AM,-
Clean Cycle Complete,2/21 2:37AM,-
Clean Cycle In Progress,2/21 2:35AM,-
Pet Weight Recorded ,2/21 2:10AM,18.7 lbs
Cat Detected,2/21 2:09AM,-
Clean Cycle Complete,2/21 2:08AM,-
Pet Weight Recorded ,2/21 2:06AM,18.7 lbs
Cycle Interrupted,2/21 2:05AM,-
Clean Cycle In Progress,2/21 2:05AM,-
Pet Weight Recorded ,2/21 1:40AM,18.6 lbs
Cat Detected,2/21 1:39AM,-
Clean Cycle Complete,2/21 12:28AM,-
Clean Cycle In Progress,2/21 12:26AM,-
Pet Weight Recorded ,2/21 12:00AM,18.6 lbs
Cat Detected,2/20 11:58PM,-
Clean Cycle Complete,2/20 11:39PM,-
Clean Cycle In Progress,2/20 11:37PM,-
Pet Weight Recorded ,2/20 11:12PM,18.9 lbs
Pet Weight Recorded ,2/20 10:44PM,18.9 lbs
Pet Weight Recorded ,2/20 10:35PM,16.0 lbs
Pet Weight Recorded ,2/20 10:28PM,16.0 lbs
Cat Detected,2/20 10:25PM,-
Clean Cycle Complete,2/20 9:49PM,-
Clean Cycle In Progress,2/20 9:46PM,-
Pet Weight Recorded ,2/20 9:21PM,18.8 lbs
Pet Weight Recorded ,2/20 9:11PM,8.5 lbs
Cat Detected,2/20 9:10PM,-
Clean Cycle Complete,2/20 8:55PM,-
Clean Cycle In Progress,2/20 8:53PM,-
Pet Weight Recorded ,2/20 8:28PM,18.7 lbs
Cat Detected,2/20 8:27PM,-
Clean Cycle Complete,2/20 7:14PM,-
Clean Cycle In Progress,2/20 7:12PM,-
Pet Weight Recorded ,2/20 6:47PM,8.7 lbs
Cat Detected,2/20 6:43PM,-
Clean Cycle Complete,2/20 3:56PM,-
Clean Cycle In Progress,2/20 3:54PM,-
Pet Weight Recorded ,2/20 3:29PM,18.7 lbs
Pet Weight Recorded ,2/20 3:23PM,18.8 lbs
Cat Detected,2/20 3:22PM,-
Clean Cycle Complete,2/20 2:18PM,-
Clean Cycle In Progress,2/20 2:16PM,-
Pet Weight Recorded ,2/20 1:51PM,8.7 lbs
Cat Detected,2/20 1:50PM,-
Clean Cycle Complete,2/20 1:14PM,-
Clean Cycle In Progress,2/20 1:11PM,-
Pet Weight Recorded ,2/20 12:46PM,18.6 lbs
Pet Weight Recorded ,2/20 12:20PM,18.7 lbs
Pet Weight Recorded ,2/20 12:05PM,18.7 lbs
Cat Detected,2/20 12:04PM,-
Clean Cycle Complete,2/20 11:39AM,-
Clean Cycle In Progress,2/20 11:37AM,-
Pet Weight Recorded ,2/20 11:12AM,18.8 lbs
Cat Detected,2/20 11:10AM,-
Clean Cycle Complete,2/20 10:09AM,-
Pet Weight Recorded ,2/20 10:08AM,16.1 lbs
Cycle Interrupted,2/20 10:08AM,-
Clean Cycle In Progress,2/20 10:06AM,-
Pet Weight Recorded ,2/20 9:41AM,18.9 lbs
Pet Weight Recorded ,2/20 9:18AM,18.6 lbs
Pet Weight Recorded ,2/20 9:14AM,8.8 lbs
Pet Weight Recorded ,2/20 9:09AM,18.7 lbs
Pet Weight Recorded ,2/20 9:08AM,15.9 lbs
Pet Weight Recorded ,2/20 8:56AM,8.9 lbs
Cat Detected,2/20 8:55AM,-
Clean Cycle Complete,2/20 6:57AM,-
Clean Cycle In Progress,2/20 6:55AM,-
Pet Weight Recorded ,2/20 6:30AM,8.7 lbs
Cat Detected,2/20 6:28AM,-
Clean Cycle Complete,2/20 6:09AM,-
Clean Cycle In Progress,2/20 6:07AM,-
Pet Weight Recorded ,2/20 5:42AM,18.7 lbs
Cat Detected,2/20 5:41AM,-
Clean Cycle Complete,2/20 2:12AM,-
Clean Cycle In Progress,2/20 2:10AM,-
Pet Weight Recorded ,2/20 1:45AM,18.7 lbs
Cat Detected,2/20 1:44AM,-
Clean Cycle Complete,2/20 12:46AM,-
Clean Cycle In Progress,2/20 12:44AM,-
Pet Weight Recorded ,2/20 12:19AM,18.6 lbs
Pet Weight Recorded ,2/20 12:13AM,18.7 lbs
Pet Weight Recorded ,2/20 12:11AM,18.7 lbs
Cat Detected,2/20 12:10AM,-
Clean Cycle Complete,2/19 11:32PM,-
Cycle Interrupted,2/19 11:31PM,-
Clean Cycle In Progress,2/19 11:30PM,-
Pet Weight Recorded ,2/19 11:04PM,18.9 lbs
Pet Weight Recorded ,2/19 11:02PM,18.8 lbs
Pet Weight Recorded ,2/19 10:41PM,18.8 lbs
Pet Weight Recorded ,2/19 10:24PM,15.9 lbs
Pet Weight Recorded ,2/19 10:14PM,18.7 lbs
Cat Detected,2/19 10:14PM,-
Clean Cycle Complete,2/19 10:02PM,-
Clean Cycle In Progress,2/19 10:00PM,-
Pet Weight Recorded ,2/19 9:55PM,8.9 lbs
Pet Weight Recorded ,2/19 9:38PM,16.1 lbs
Pet Weight Recorded ,2/19 9:32PM,18.9 lbs
Pet Weight Recorded ,2/19 9:28PM,18.8 lbs
Pet Weight Recorded ,2/19 9:11PM,18.8 lbs
Cat Detected,2/19 9:11PM,-
Clean Cycle Complete,2/19 8:43PM,-
Clean Cycle In Progress,2/19 8:41PM,-
Pet Weight Recorded ,2/19 8:16PM,8.7 lbs
Cat Detected,2/19 8:12PM,-
Clean Cycle Complete,2/19 6:23PM,-
Clean Cycle In Progress,2/19 6:21PM,-
Pet Weight Recorded ,2/19 5:56PM,18.8 lbs
Cat Detected,2/19 5:55PM,-
Clean Cycle Complete,2/19 3:41PM,-
Clean Cycle In Progress,2/19 3:39PM,-
Cat Detected,2/19 3:14PM,-
Clean Cycle Complete,2/19 2:28PM,-
Clean Cycle In Progress,2/19 2:25PM,-
Pet Weight Recorded ,2/19 2:00PM,8.6 lbs
Cat Detected,2/19 1:58PM,-
Clean Cycle Complete,2/19 1:12PM,-
Clean Cycle In Progress,2/19 1:10PM,-
Pet Weight Recorded ,2/19 12:44PM,18.8 lbs
Pet Weight Recorded ,2/19 12:23PM,18.8 lbs
Clean Cycle Complete,2/19 12:05PM,-
Clean Cycle In Progress,2/19 12:03PM,-
Pet Weight Recorded ,2/19 11:38AM,18.8 lbs
Cat Detected,2/19 11:37AM,-
Clean Cycle Complete,2/19 9:52AM,-
Clean Cycle In Progress,2/19 9:50AM,-
Pet Weight Recorded ,2/19 9:25AM,18.9 lbs
Pet Weight Recorded ,2/19 9:16AM,8.7 lbs
Cat Detected,2/19 9:14AM,-
Clean Cycle Complete,2/19 9:11AM,-
Clean Cycle In Progress,2/19 9:08AM,-
Pet Weight Recorded ,2/19 8:43AM,18.6 lbs
Cat Detected,2/19 8:43AM,-
Clean Cycle Complete,2/19 8:37AM,-
Clean Cycle In Progress,2/19 8:34AM,-
Pet Weight Recorded ,2/19 8:09AM,18.7 lbs
Pet Weight Recorded ,2/19 8:07AM,16.0 lbs
Pet Weight Recorded ,2/19 8:03AM,18.6 lbs
Cat Detected,2/19 8:03AM,-
Clean Cycle Complete,2/19 7:02AM,-
Clean Cycle In Progress,2/19 7:00AM,-
Pet Weight Recorded ,2/19 6:35AM,18.7 lbs
Cat Detected,2/19 6:34AM,-
Clean Cycle Complete,2/19 6:30AM,-
Clean Cycle In Progress,2/19 6:28AM,-
Pet Weight Recorded ,2/19 6:03AM,8.7 lbs
Cat Detected,2/19 6:01AM,-
Clean Cycle Complete,2/19 1:30AM,-
Clean Cycle In Progress,2/19 1:28AM,-
Pet Weight Recorded ,2/19 1:03AM,18.7 lbs
Pet Weight Recorded ,2/19 1:01AM,18.6 lbs
Pet Weight Recorded ,2/19 12:47AM,18.6 lbs
Cat Detected,2/19 12:46AM,-
Clean Cycle Complete,2/19 12:24AM,-
Clean Cycle In Progress,2/19 12:22AM,-
Pet Weight Recorded ,2/18 11:57PM,18.7 lbs
Pet Weight Recorded ,2/18 11:43PM,8.8 lbs
Pet Weight Recorded ,2/18 11:35PM,18.7 lbs
Pet Weight Recorded ,2/18 11:21PM,18.6 lbs
Cat Detected,2/18 11:20PM,-
Clean Cycle Complete,2/18 10:35PM,-
Clean Cycle In Progress,2/18 10:33PM,-
Pet Weight Recorded ,2/18 10:08PM,18.6 lbs
Pet Weight Recorded ,2/18 10:06PM,18.7 lbs
Cat Detected,2/18 9:50PM,-
Clean Cycle Complete,2/18 9:49PM,-
Clean Cycle In Progress,2/18 9:47PM,-
Pet Weight Recorded ,2/18 9:22PM,17.4 lbs
Pet Weight Recorded ,2/18 9:08PM,17.5 lbs
Pet Weight Recorded ,2/18 8:59PM,17.5 lbs
Pet Weight Recorded ,2/18 8:13PM,17.5 lbs
Pet Weight Recorded ,2/18 8:10PM,7.4 lbs
Cat Detected,2/18 7:57PM,-
Clean Cycle Complete,2/18 7:14PM,-
Clean Cycle In Progress,2/18 7:12PM,-
Pet Weight Recorded ,2/18 6:47PM,16.4 lbs
Pet Weight Recorded ,2/18 6:32PM,18.9 lbs
Cat Detected,2/18 6:31PM,-
Clean Cycle Complete,2/18 3:07PM,-
Clean Cycle In Progress,2/18 3:05PM,-
Pet Weight Recorded ,2/18 2:40PM,8.6 lbs
Cat Detected,2/18 2:37PM,-
Clean Cycle Complete,2/18 11:40AM,-
Clean Cycle In Progress,2/18 11:38AM,-
Pet Weight Recorded ,2/18 11:13AM,18.7 lbs
Cat Detected,2/18 11:12AM,-
Clean Cycle Complete,2/18 10:07AM,-
Clean Cycle In Progress,2/18 10:05AM,-
Pet Weight Recorded ,2/18 9:40AM,16.2 lbs
Pet Weight Recorded ,2/18 9:24AM,18.8 lbs
Cat Detected,2/18 9:23AM,-
Clean Cycle Complete,2/18 8:02AM,-
Clean Cycle In Progress,2/18 7:59AM,-
Pet Weight Recorded ,2/18 7:34AM,19.1 lbs
Pet Weight Recorded ,2/18 7:26AM,8.4 lbs
Pet Weight Recorded ,2/18 7:23AM,18.9 lbs
Cat Detected,2/18 7:22AM,-
Clean Cycle Complete,2/18 6:30AM,-
Cycle Interrupted,2/18 6:28AM,-
Clean Cycle In Progress,2/18 6:27AM,-
Pet Weight Recorded ,2/18 6:02AM,18.9 lbs
Cat Detected,2/18 6:01AM,-
Clean Cycle Complete,2/18 2:14AM,-
Pet Weight Recorded ,2/18 2:14AM,7.1 lbs
Cycle Interrupted,2/18 2:13AM,-
Clean Cycle In Progress,2/18 2:11AM,-
Pet Weight Recorded ,2/18 1:46AM,8.5 lbs
Cat Detected,2/18 1:45AM,-
Clean Cycle Complete,2/18 1:41AM,-
Cycle Interrupted,2/18 1:38AM,-
Clean Cycle In Progress,2/18 1:38AM,-
Pet Weight Recorded ,2/18 1:13AM,18.8 lbs
Cat Detected,2/18 1:12AM,-
Clean Cycle Complete,2/17 11:52PM,-
Clean Cycle In Progress,2/17 11:50PM,-
Pet Weight Recorded ,2/17 11:25PM,18.8 lbs
Cat Detected,2/17 11:24PM,-
Clean Cycle Complete,2/17 10:12PM,-
Clean Cycle In Progress,2/17 10:09PM,-
Pet Weight Recorded ,2/17 9:44PM,16.4 lbs
Cat Detected,2/17 9:43PM,-
Clean Cycle Complete,2/17 9:39PM,-
Clean Cycle In Progress,2/17 9:37PM,-
Pet Weight Recorded ,2/17 9:12PM,18.4 lbs
Cat Detected,2/17 9:12PM,-
Clean Cycle Complete,2/17 7:48PM,-
Clean Cycle In Progress,2/17 7:45PM,-
Pet Weight Recorded ,2/17 7:20PM,8.6 lbs
Cat Detected,2/17 7:18PM,-
Clean Cycle Complete,2/17 4:15PM,-
Clean Cycle In Progress,2/17 4:13PM,-
Pet Weight Recorded ,2/17 3:48PM,16.2 lbs
Pet Weight Recorded ,2/17 3:35PM,8.3 lbs
Pet Weight Recorded ,2/17 3:21PM,18.9 lbs
Pet Weight Recorded ,2/17 3:20PM,8.4 lbs
Cat Detected,2/17 3:20PM,-
Clean Cycle Complete,2/17 3:05PM,-
Clean Cycle In Progress,2/17 3:02PM,-
Cat Detected,2/17 3:02PM,-
Clean Cycle Complete,2/17 1:46PM,-
Clean Cycle In Progress,2/17 1:44PM,-
Pet Weight Recorded ,2/17 1:19PM,18.6 lbs
Pet Weight Recorded ,2/17 12:58PM,18.6 lbs
Pet Weight Recorded ,2/17 12:50PM,8.6 lbs
Cat Detected,2/17 12:48PM,-
Clean Cycle Complete,2/17 12:44PM,-
Clean Cycle In Progress,2/17 12:42PM,-
Pet Weight Recorded ,2/17 12:17PM,18.8 lbs
Cat Detected,2/17 12:16PM,-
Clean Cycle Complete,2/17 11:54AM,-
Clean Cycle In Progress,2/17 11:51AM,-
Pet Weight Recorded ,2/17 11:26AM,18.6 lbs
Pet Weight Recorded ,2/17 11:11AM,18.7 lbs
Pet Weight Recorded ,2/17 11:06AM,8.4 lbs
Pet Weight Recorded ,2/17 10:45AM,18.6 lbs
Cat Detected,2/17 10:45AM,-
Clean Cycle Complete,2/17 10:13AM,-
Clean Cycle In Progress,2/17 10:11AM,-
Cat Detected,2/17 9:46AM,-
Clean Cycle Complete,2/17 9:42AM,-
Pet Weight Recorded ,2/17 9:42AM,15.7 lbs
Cycle Interrupted,2/17 9:41AM,-
Clean Cycle In Progress,2/17 9:39AM,-
Pet Weight Recorded ,2/17 9:14AM,18.4 lbs
Pet Weight Recorded ,2/17 9:09AM,8.7 lbs
Clean Cycle Complete,2/17 8:52AM,-
Clean Cycle In Progress,2/17 8:50AM,-
Pet Weight Recorded ,2/17 8:25AM,18.4 lbs
Cat Detected,2/17 8:24AM,-
Clean Cycle Complete,2/17 3:39AM,-
Clean Cycle In Progress,2/17 3:37AM,-
Pet Weight Recorded ,2/17 3:12AM,8.6 lbs
Cat Detected,2/17 3:10AM,-
Clean Cycle Complete,2/17 2:36AM,-
Clean Cycle In Progress,2/17 2:34AM,-
Pet Weight Recorded ,2/17 2:09AM,18.3 lbs
Cat Detected,2/17 2:08AM,-
Clean Cycle Complete,2/17 1:57AM,-
Clean Cycle In Progress,2/17 1:55AM,-
Pet Weight Recorded ,2/17 1:30AM,18.6 lbs
Pet Weight Recorded ,2/17 1:14AM,18.5 lbs
Cat Detected,2/17 1:14AM,-
Clean Cycle Complete,2/17 12:39AM,-
Clean Cycle In Progress,2/17 12:37AM,-
Pet Weight Recorded ,2/17 12:12AM,18.4 lbs
Pet Weight Recorded ,2/17 12:10AM,15.6 lbs
Cat Detected,2/17 12:09AM,-
Clean Cycle Complete,2/16 11:56PM,-
Pet Weight Recorded ,2/16 11:56PM,7.3 lbs
Cycle Interrupted,2/16 11:56PM,-
Clean Cycle In Progress,2/16 11:54PM,-
Pet Weight Recorded ,2/16 11:29PM,15.9 lbs
Cat Detected,2/16 11:28PM,-
Clean Cycle Complete,2/16 11:28PM,-
Pet Weight Recorded ,2/16 11:27PM,16.0 lbs
Cycle Interrupted,2/16 11:27PM,-
Cycle Interrupted,2/16 11:26PM,-
Clean Cycle In Progress,2/16 11:25PM,-
Pet Weight Recorded ,2/16 10:59PM,15.9 lbs
Cat Detected,2/16 10:58PM,-
Clean Cycle Complete,2/16 10:51PM,-
Clean Cycle In Progress,2/16 10:49PM,-
Pet Weight Recorded ,2/16 10:24PM,8.8 lbs
Pet Weight Recorded ,2/16 10:15PM,18.6 lbs
Cat Detected,2/16 10:14PM,-
Clean Cycle Complete,2/16 9:37PM,-
Clean Cycle In Progress,2/16 9:34PM,-
Cat Detected,2/16 9:09PM,-
Clean Cycle Complete,2/16 9:09PM,-
Cycle Interrupted,2/16 9:07PM,-
Clean Cycle In Progress,2/16 9:06PM,-
Pet Weight Recorded ,2/16 8:39PM,25.5 lbs
Pet Weight Recorded ,2/16 2:55PM,18.6 lbs
Pet Weight Recorded ,2/16 2:53PM,18.7 lbs
Cat Detected,2/16 2:52PM,-
Clean Cycle Complete,2/16 2:30PM,-
Clean Cycle In Progress,2/16 2:28PM,-
Pet Weight Recorded ,2/16 2:03PM,18.8 lbs
Pet Weight Recorded ,2/16 1:58PM,18.5 lbs
Pet Weight Recorded ,2/16 1:53PM,18.8 lbs
Pet Weight Recorded ,2/16 1:48PM,18.7 lbs
Pet Weight Recorded ,2/16 1:39PM,8.7 lbs
Pet Weight Recorded ,2/16 1:25PM,18.7 lbs
Pet Weight Recorded ,2/16 1:24PM,18.9 lbs
Cat Detected,2/16 1:24PM,-
Clean Cycle Complete,2/16 1:19PM,-
Clean Cycle In Progress,2/16 1:17PM,-
Pet Weight Recorded ,2/16 12:51PM,18.9 lbs
Pet Weight Recorded ,2/16 12:46PM,18.9 lbs
Cat Detected,2/16 12:46PM,-
Clean Cycle Complete,2/16 12:19PM,-
Clean Cycle In Progress,2/16 12:17PM,-
Pet Weight Recorded ,2/16 11:52AM,19.0 lbs
Pet Weight Recorded ,2/16 11:32AM,19.0 lbs
Pet Weight Recorded ,2/16 11:30AM,18.8 lbs
Pet Weight Recorded ,2/16 11:29AM,19.0 lbs
Pet Weight Recorded ,2/16 11:22AM,19.1 lbs
Cat Detected,2/16 11:05AM,-
Clean Cycle Complete,2/16 10:34AM,-
Clean Cycle In Progress,2/16 10:32AM,-
Pet Weight Recorded ,2/16 10:07AM,18.9 lbs
Pet Weight Recorded ,2/16 9:30AM,18.8 lbs
Pet Weight Recorded ,2/16 9:20AM,18.8 lbs
Pet Weight Recorded ,2/16 8:58AM,18.8 lbs
Pet Weight Recorded ,2/16 8:35AM,8.7 lbs
Cat Detected,2/16 8:34AM,-
Clean Cycle Complete,2/16 7:25AM,-
Clean Cycle In Progress,2/16 7:23AM,-
Pet Weight Recorded ,2/16 6:58AM,18.9 lbs
Pet Weight Recorded ,2/16 6:47AM,16.0 lbs
Cat Detected,2/16 6:46AM,-
Clean Cycle Complete,2/16 6:37AM,-
Clean Cycle In Progress,2/16 6:35AM,-
Pet Weight Recorded ,2/16 6:10AM,18.8 lbs
Cat Detected,2/16 6:08AM,-
Clean Cycle Complete,2/16 6:07AM,-
Pet Weight Recorded ,2/16 6:05AM,8.0 lbs
Cycle Interrupted,2/16 6:04AM,-
Clean Cycle In Progress,2/16 6:04AM,-
Pet Weight Recorded ,2/16 5:39AM,18.9 lbs
Cat Detected,2/16 5:38AM,-
Clean Cycle Complete,2/16 4:04AM,-
Clean Cycle In Progress,2/16 4:02AM,-
Pet Weight Recorded ,2/16 3:37AM,8.7 lbs
Cat Detected,2/16 3:36AM,-
Clean Cycle Complete,2/16 2:35AM,-
Cycle Interrupted,2/16 2:34AM,-
Clean Cycle In Progress,2/16 2:33AM,-
Pet Weight Recorded ,2/16 2:08AM,8.4 lbs
Pet Weight Recorded ,2/16 2:07AM,18.8 lbs
Cat Detected,2/16 2:07AM,-
Clean Cycle Complete,2/16 12:46AM,-
Clean Cycle In Progress,2/16 12:44AM,-
Pet Weight Recorded ,2/16 12:19AM,16.0 lbs
Pet Weight Recorded ,2/16 12:00AM,18.8 lbs
Pet Weight Recorded ,2/15 11:59PM,18.8 lbs
Clean Cycle Complete,2/15 11:59PM,-
Cycle Interrupted,2/15 11:56PM,-
Clean Cycle In Progress,2/15 11:56PM,-
Pet Weight Recorded ,2/15 11:31PM,18.9 lbs
Pet Weight Recorded ,2/15 11:18PM,18.9 lbs
Cat Detected,2/15 11:18PM,-
Clean Cycle Complete,2/15 10:38PM,-
Clean Cycle In Progress,2/15 10:36PM,-
Pet Weight Recorded ,2/15 10:11PM,8.7 lbs
Cat Detected,2/15 10:10PM,-
Clean Cycle Complete,2/15 9:42PM,-
Clean Cycle In Progress,2/15 9:40PM,-
Cat Detected,2/15 9:15PM,-
Clean Cycle Complete,2/15 8:08PM,-
Clean Cycle In Progress,2/15 8:06PM,-
Pet Weight Recorded ,2/15 7:22PM,18.8 lbs
Cat Detected,2/15 7:22PM,-
Clean Cycle Complete,2/15 7:20PM,-
Clean Cycle In Progress,2/15 7:18PM,-
Pet Weight Recorded ,2/15 6:53PM,18.8 lbs
Cat Detected,2/15 6:52PM,-
Clean Cycle Complete,2/15 6:22PM,-
Clean Cycle In Progress,2/15 6:19PM,-
Pet Weight Recorded ,2/15 5:54PM,18.9 lbs
Pet Weight Recorded ,2/15 5:52PM,8.7 lbs
Pet Weight Recorded ,2/15 5:32PM,18.8 lbs
Cat Detected,2/15 5:31PM,-
Clean Cycle Complete,2/15 3:23PM,-
Clean Cycle In Progress,2/15 3:21PM,-
Pet Weight Recorded ,2/15 2:55PM,18.8 lbs
Cat Detected,2/15 2:54PM,-
Clean Cycle Complete,2/15 1:36PM,-
Clean Cycle In Progress,2/15 1:34PM,-
Pet Weight Recorded ,2/15 1:09PM,8.7 lbs
Pet Weight Recorded ,2/15 12:48PM,18.9 lbs
Pet Weight Recorded ,2/15 12:24PM,18.9 lbs
Pet Weight Recorded ,2/15 12:06PM,18.9 lbs
Cat Detected,2/15 12:05PM,-
Clean Cycle Complete,2/15 11:33AM,-
Clean Cycle In Progress,2/15 11:31AM,-
Pet Weight Recorded ,2/15 11:06AM,18.9 lbs
Pet Weight Recorded ,2/15 10:48AM,18.9 lbs
Pet Weight Recorded ,2/15 10:34AM,8.6 lbs
Pet Weight Recorded ,2/15 10:08AM,18.8 lbs
Pet Weight Recorded ,2/15 10:06AM,18.8 lbs
Cat Detected,2/15 10:05AM,-
Clean Cycle Complete,2/15 9:46AM,-
Clean Cycle In Progress,2/15 9:43AM,-
Pet Weight Recorded ,2/15 9:18AM,16.0 lbs
Pet Weight Recorded ,2/15 8:56AM,18.8 lbs
Pet Weight Recorded ,2/15 8:49AM,16.0 lbs
Pet Weight Recorded ,2/15 8:28AM,18.7 lbs
Cat Detected,2/15 8:26AM,-
Clean Cycle Complete,2/15 8:12AM,-
Clean Cycle In Progress,2/15 8:10AM,-
Pet Weight Recorded ,2/15 7:45AM,18.8 lbs
Pet Weight Recorded ,2/15 7:40AM,8.7 lbs
Cat Detected,2/15 7:39AM,-
Clean Cycle Complete,2/15 2:34AM,-
Clean Cycle In Progress,2/15 2:32AM,-
Pet Weight Recorded ,2/15 2:07AM,8.8 lbs
Pet Weight Recorded ,2/15 1:56AM,18.8 lbs
Cat Detected,2/15 1:55AM,-
Clean Cycle Complete,2/15 1:51AM,-
Clean Cycle In Progress,2/15 1:49AM,-
Pet Weight Recorded ,2/15 1:24AM,18.7 lbs
Cat Detected,2/15 1:23AM,-
Clean Cycle Complete,2/15 1:08AM,-
Clean Cycle In Progress,2/15 1:06AM,-
Pet Weight Recorded ,2/15 12:41AM,18.7 lbs
Cat Detected,2/15 12:39AM,-
Clean Cycle Complete,2/15 12:15AM,-
Cycle Interrupted,2/15 12:13AM,-
Clean Cycle In Progress,2/15 12:12AM,-
Pet Weight Recorded ,2/14 11:47PM,15.8 lbs
Pet Weight Recorded ,2/14 11:38PM,18.8 lbs
Cat Detected,2/14 11:35PM,-
Clean Cycle Complete,2/14 10:53PM,-
Clean Cycle In Progress,2/14 10:50PM,-
Pet Weight Recorded ,2/14 10:25PM,18.8 lbs
Cat Detected,2/14 10:25PM,-
Clean Cycle Complete,2/14 9:36PM,-
Clean Cycle In Progress,2/14 9:34PM,-
Pet Weight Recorded ,2/14 9:00PM,18.8 lbs
Pet Weight Recorded ,2/14 8:42PM,8.7 lbs
Cat Detected,2/14 8:41PM,-
Clean Cycle Complete,2/14 7:28PM,-
Clean Cycle In Progress,2/14 7:26PM,-
Cat Detected,2/14 7:01PM,-
Clean Cycle Complete,2/14 4:27PM,-
Clean Cycle In Progress,2/14 4:25PM,-
Pet Weight Recorded ,2/14 4:00PM,18.9 lbs
Pet Weight Recorded ,2/14 3:55PM,15.9 lbs
Pet Weight Recorded ,2/14 3:43PM,8.7 lbs
Cat Detected,2/14 3:41PM,-
Clean Cycle Complete,2/14 1:29PM,-
Clean Cycle In Progress,2/14 1:27PM,-
Pet Weight Recorded ,2/14 1:02PM,8.8 lbs
Pet Weight Recorded ,2/14 1:00PM,18.8 lbs
Pet Weight Recorded ,2/14 12:34PM,18.9 lbs
Cat Detected,2/14 12:34PM,-
Clean Cycle Complete,2/14 11:36AM,-
Pet Weight Recorded ,2/14 11:35AM,16.0 lbs
Cycle Interrupted,2/14 11:31AM,-
Clean Cycle In Progress,2/14 11:29AM,-
Pet Weight Recorded ,2/14 11:04AM,18.8 lbs
Cat Detected,2/14 11:03AM,-
Clean Cycle Complete,2/14 9:56AM,-
Cycle Interrupted,2/14 9:55AM,-
Clean Cycle In Progress,2/14 9:54AM,-
Pet Weight Recorded ,2/14 9:29AM,18.9 lbs
Pet Weight Recorded ,2/14 9:23AM,18.8 lbs
Pet Weight Recorded ,2/14 9:22AM,16.0 lbs
Pet Weight Recorded ,2/14 9:10AM,8.8 lbs
Cat Detected,2/14 9:10AM,-
Clean Cycle Complete,2/14 9:00AM,-
Clean Cycle In Progress,2/14 8:58AM,-
Pet Weight Recorded ,2/14 8:33AM,18.7 lbs
Cat Detected,2/14 8:32AM,-
Clean Cycle Complete,2/14 7:08AM,-
Clean Cycle In Progress,2/14 7:06AM,-
Pet Weight Recorded ,2/14 6:41AM,18.8 lbs
Cat Detected,2/14 6:40AM,-
Clean Cycle Complete,2/14 2:48AM,-
Clean Cycle In Progress,2/14 2:46AM,-
Pet Weight Recorded ,2/14 2:21AM,8.7 lbs
Cat Detected,2/14 2:20AM,-
Clean Cycle Complete,2/14 1:44AM,-
Pet Weight Recorded ,2/14 1:43AM,16.0 lbs
Cycle Interrupted,2/14 1:43AM,-
Cycle Interrupted,2/14 1:42AM,-
Clean Cycle In Progress,2/14 1:40AM,-
Pet Weight Recorded ,2/14 1:15AM,18.9 lbs
Pet Weight Recorded ,2/14 1:04AM,18.9 lbs
Pet Weight Recorded ,2/14 12:42AM,8.8 lbs
Pet Weight Recorded ,2/14 12:16AM,18.7 lbs
Cat Detected,2/14 12:14AM,-
Clean Cycle Complete,2/13 11:30PM,-
Clean Cycle In Progress,2/13 11:28PM,-
Pet Weight Recorded ,2/13 11:03PM,18.9 lbs
Pet Weight Recorded ,2/13 11:01PM,15.9 lbs
Pet Weight Recorded ,2/13 10:57PM,15.9 lbs
Pet Weight Recorded ,2/13 10:31PM,18.7 lbs
Cat Detected,2/13 10:30PM,-
Clean Cycle Complete,2/13 9:19PM,-
Cycle Interrupted,2/13 9:18PM,-
Cycle Interrupted,2/13 9:17PM,-
Clean Cycle In Progress,2/13 9:16PM,-
Pet Weight Recorded ,2/13 8:50PM,15.0 lbs
Cat Detected,2/13 8:39PM,-
Clean Cycle Complete,2/13 6:47PM,-
Clean Cycle In Progress,2/13 6:45PM,-
Pet Weight Recorded ,2/13 6:20PM,18.8 lbs
Cat Detected,2/13 6:19PM,-
Clean Cycle Complete,2/13 3:27PM,-
Clean Cycle In Progress,2/13 3:25PM,-
Pet Weight Recorded ,2/13 3:00PM,5.0 lbs
Pet Weight Recorded ,2/13 2:46PM,8.7 lbs
Cat Detected,2/13 2:46PM,-
Clean Cycle Complete,2/13 12:53PM,-
Clean Cycle In Progress,2/13 12:51PM,-
Pet Weight Recorded ,2/13 12:26PM,18.7 lbs
Pet Weight Recorded ,2/13 12:25PM,19.0 lbs
Cat Detected,2/13 12:23PM,-
Clean Cycle Complete,2/13 12:11PM,-
Clean Cycle In Progress,2/13 12:08PM,-
Pet Weight Recorded ,2/13 11:43AM,18.7 lbs
Cat Detected,2/13 11:42AM,-
Clean Cycle Complete,2/13 11:29AM,-
Clean Cycle In Progress,2/13 11:26AM,-
Pet Weight Recorded ,2/13 11:01AM,8.7 lbs
Pet Weight Recorded ,2/13 10:44AM,8.7 lbs
Pet Weight Recorded ,2/13 10:21AM,18.8 lbs
Cat Detected,2/13 10:20AM,-
Clean Cycle Complete,2/13 10:05AM,-
Clean Cycle In Progress,2/13 10:03AM,-
Pet Weight Recorded ,2/13 9:38AM,19.0 lbs
Pet Weight Recorded ,2/13 9:13AM,8.8 lbs
Pet Weight Recorded ,2/13 8:59AM,18.7 lbs
